Subject 1,Subject 2,Domain 1,Domain 2,Ontology 1,Ontology 2,Similarity Score,Cluster
SoundWave,PatternStructure,Microscopy,Machine Learning,omeroriken.owl,DMOP.owl,0.9996127,1
SoundWave,PerformanceMeasure,Microscopy,Machine Learning,omeroriken.owl,mexperf.owl,0.9996127,1
SoundWave,Step,Microscopy,Computational,omeroriken.owl,reproduce-me.owl,0.9998796,1
SoundWave,structured_datatype,Microscopy,Machine Learning,omeroriken.owl,expose.owl,0.9998796,1
SoundWave,StructuredAnnotation,Microscopy,Microscopy,omeroriken.owl,omeroriken.owl,0.9998796,1
SoundWave,UnivariateFWAlgorithm,Microscopy,Machine Learning,omeroriken.owl,DMOP.owl,0.9996463,1
SoundWave,ValuePartition,Microscopy,Machine Learning,omeroriken.owl,mexcore.owl,0.9996463,1
SoundWave,Variable,Microscopy,Computational,omeroriken.owl,reproduce-me.owl,0.9996463,1
SoundWave,vector_datatype,Microscopy,Machine Learning,omeroriken.owl,expose.owl,0.99989754,1
SoundWave,Version,Microscopy,Machine Learning,omeroriken.owl,mexcore.owl,0.99989754,1
SoundWave,VibrationalSpectroscopicImaging,Microscopy,Microscopy,omeroriken.owl,omeroriken.owl,0.99989754,1
SoundWave,VisibleLightWave,Microscopy,Microscopy,omeroriken.owl,omeroriken.owl,0.99989754,1
SoundWave,Wave,Microscopy,Microscopy,omeroriken.owl,omeroriken.owl,0.99989754,1
SoundWave,Workflow,Microscopy,Machine Learning,omeroriken.owl,DMOP.owl,0.99989754,1
SoundWave,WorkflowEntity,Microscopy,Machine Learning,omeroriken.owl,DMOP.owl,0.99989754,1
SoundWave,X-rayWave,Microscopy,Microscopy,omeroriken.owl,omeroriken.owl,0.99989754,1
hard_lower_bound,KhaosTeam,Machine Learning,Machine Learning,expose.owl,optimization-component.owl,0.99958515,1
hard_lower_bound,IO-Class,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99965835,1
hard_lower_bound,IO-Object,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99965835,1
hard_lower_bound,Kmeans,Machine Learning,Machine Learning,expose.owl,mexalgo.owl,0.99965835,1
hard_lower_bound,List,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99975514,1
hard_lower_bound,LogisticRegression,Machine Learning,Machine Learning,expose.owl,mexalgo.owl,0.99975514,1
hard_lower_bound,StructuredType,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9998796,1
hard_lower_bound,Activity,Machine Learning,Computational,expose.owl,dockeronto.owl,0.9996315,1
hard_lower_bound,BaselineClassifier,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99956834,1
hard_lower_bound,BaselineRegressor,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99956834,1
hard_lower_bound,BinData,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99956834,1
hard_lower_bound,BottomKRule,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99956834,1
hard_lower_bound,bound,Machine Learning,Machine Learning,expose.owl,expose.owl,0.99956834,1
hard_lower_bound,buffer,Machine Learning,Experimental workflow,expose.owl,SmartProtocols_wf_V4.0.owl,0.99956834,1
hard_lower_bound,CategoricalFeatureCharacteristic,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99956834,1
hard_lower_bound,ClassBasedModelParameter,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99958515,1
hard_lower_bound,ClassificationModel,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99958515,1
hard_lower_bound,ClassificationModelEvalFunction,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99958515,1
hard_lower_bound,ClassificationModelingAlgorithm,Machine Learning,Machine Learning,expose.owl,bigowl.owl,0.99958515,1
hard_lower_bound,ClassificationPredictingAlgorithm,Machine Learning,Machine Learning,expose.owl,bigowl.owl,0.99958515,1
hard_lower_bound,ClassificationRuleInductionAlgorithm,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99958515,1
hard_lower_bound,ClassificationTestingAlgorithm,Machine Learning,Machine Learning,expose.owl,bigowl.owl,0.99958515,1
hard_lower_bound,Collection,Machine Learning,Machine Learning,expose.owl,mexcore.owl,0.99958515,1
hard_lower_bound,Instrument,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99972403,1
hard_lower_bound,KernelFunction,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99972403,1
hard_lower_bound,LabeledDataSetCharacteristic,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99972403,1
hard_lower_bound,LinearConstraint,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996723,1
hard_lower_bound,LogicalStructure,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996723,1
hard_lower_bound,LongitudinalWave,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.9996723,1
hard_lower_bound,lower_bound,Machine Learning,Machine Learning,expose.owl,expose.owl,0.9996723,1
hard_lower_bound,MachineLearning,Machine Learning,Machine Learning,expose.owl,bigowl.owl,0.9996723,1
hard_lower_bound,MachineLearningAlgorithm,Machine Learning,Machine Learning,expose.owl,bigowl.owl,0.9996723,1
hard_lower_bound,MechanicalWave,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99960613,1
hard_lower_bound,ModelApplicationTask,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99960613,1
hard_lower_bound,ModelCharacteristic,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99960613,1
hard_lower_bound,ModelEvaluationAlgorithm,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99960613,1
hard_lower_bound,ModelEvaluationFunction,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99960613,1
hard_lower_bound,Parameter,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9997146,1
hard_lower_bound,ParametricDensityEstimation,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9997146,1
hard_lower_bound,Parts,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.9997146,1
hard_lower_bound,PathBasedSearch,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996127,1
hard_lower_bound,PatternProcessingAlgorithm,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996127,1
hard_lower_bound,PatternPruningAlgorithm,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996127,1
hard_lower_bound,PatternSetProcessingTask,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996127,1
hard_lower_bound,PatternStructure,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996127,1
hard_lower_bound,PerformanceMeasure,Machine Learning,Machine Learning,expose.owl,mexperf.owl,0.9996127,1
hard_lower_bound,Step,Machine Learning,Computational,expose.owl,reproduce-me.owl,0.9998796,1
hard_lower_bound,structured_datatype,Machine Learning,Machine Learning,expose.owl,expose.owl,0.9998796,1
hard_lower_bound,StructuredAnnotation,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.9998796,1
hard_lower_bound,UnivariateFWAlgorithm,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996463,1
hard_lower_bound,upper_bound,Machine Learning,Machine Learning,expose.owl,expose.owl,0.9996463,1
hard_lower_bound,ValuePartition,Machine Learning,Machine Learning,expose.owl,mexcore.owl,0.9996463,1
hard_lower_bound,Variable,Machine Learning,Computational,expose.owl,reproduce-me.owl,0.9996463,1
hard_lower_bound,vector_datatype,Machine Learning,Machine Learning,expose.owl,expose.owl,0.99989754,1
hard_lower_bound,Version,Machine Learning,Machine Learning,expose.owl,mexcore.owl,0.99989754,1
hard_lower_bound,VibrationalSpectroscopicImaging,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99989754,1
hard_lower_bound,VisibleLightWave,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99989754,1
hard_lower_bound,Wave,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99989754,1
hard_lower_bound,Workflow,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99989754,1
hard_lower_bound,WorkflowEntity,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99989754,1
hard_lower_bound,X-rayWave,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99989754,1
soft_lower_bound,KhaosTeam,Machine Learning,Machine Learning,expose.owl,optimization-component.owl,0.99958515,1
soft_lower_bound,IO-Class,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99965835,1
soft_lower_bound,IO-Object,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99965835,1
soft_lower_bound,Kmeans,Machine Learning,Machine Learning,expose.owl,mexalgo.owl,0.99965835,1
soft_lower_bound,List,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99975514,1
soft_lower_bound,LogisticRegression,Machine Learning,Machine Learning,expose.owl,mexalgo.owl,0.99975514,1
soft_lower_bound,StructuredType,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9998796,1
soft_lower_bound,Activity,Machine Learning,Computational,expose.owl,dockeronto.owl,0.9996315,1
soft_lower_bound,BaselineClassifier,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99956834,1
soft_lower_bound,BaselineRegressor,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99956834,1
soft_lower_bound,BinData,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99956834,1
soft_lower_bound,BottomKRule,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99956834,1
soft_lower_bound,bound,Machine Learning,Machine Learning,expose.owl,expose.owl,0.99956834,1
soft_lower_bound,buffer,Machine Learning,Experimental workflow,expose.owl,SmartProtocols_wf_V4.0.owl,0.99956834,1
soft_lower_bound,CategoricalFeatureCharacteristic,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99956834,1
soft_lower_bound,ClassBasedModelParameter,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99958515,1
soft_lower_bound,ClassificationModel,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99958515,1
soft_lower_bound,ClassificationModelEvalFunction,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99958515,1
soft_lower_bound,ClassificationModelingAlgorithm,Machine Learning,Machine Learning,expose.owl,bigowl.owl,0.99958515,1
soft_lower_bound,ClassificationPredictingAlgorithm,Machine Learning,Machine Learning,expose.owl,bigowl.owl,0.99958515,1
soft_lower_bound,ClassificationRuleInductionAlgorithm,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99958515,1
soft_lower_bound,ClassificationTestingAlgorithm,Machine Learning,Machine Learning,expose.owl,bigowl.owl,0.99958515,1
soft_lower_bound,Collection,Machine Learning,Machine Learning,expose.owl,mexcore.owl,0.99958515,1
soft_lower_bound,Instrument,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99972403,1
soft_lower_bound,KernelFunction,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99972403,1
soft_lower_bound,LabeledDataSetCharacteristic,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99972403,1
soft_lower_bound,LinearConstraint,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996723,1
soft_lower_bound,LogicalStructure,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996723,1
soft_lower_bound,LongitudinalWave,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.9996723,1
soft_lower_bound,lower_bound,Machine Learning,Machine Learning,expose.owl,expose.owl,0.9996723,1
soft_lower_bound,MachineLearning,Machine Learning,Machine Learning,expose.owl,bigowl.owl,0.9996723,1
soft_lower_bound,MachineLearningAlgorithm,Machine Learning,Machine Learning,expose.owl,bigowl.owl,0.9996723,1
soft_lower_bound,MechanicalWave,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99960613,1
soft_lower_bound,ModelApplicationTask,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99960613,1
soft_lower_bound,ModelCharacteristic,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99960613,1
soft_lower_bound,ModelEvaluationAlgorithm,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99960613,1
soft_lower_bound,ModelEvaluationFunction,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99960613,1
soft_lower_bound,Parameter,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9997146,1
soft_lower_bound,ParametricDensityEstimation,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9997146,1
soft_lower_bound,Parts,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.9997146,1
soft_lower_bound,PathBasedSearch,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996127,1
soft_lower_bound,PatternProcessingAlgorithm,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996127,1
soft_lower_bound,PatternPruningAlgorithm,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996127,1
soft_lower_bound,PatternSetProcessingTask,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996127,1
soft_lower_bound,PatternStructure,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996127,1
soft_lower_bound,PerformanceMeasure,Machine Learning,Machine Learning,expose.owl,mexperf.owl,0.9996127,1
soft_lower_bound,Step,Machine Learning,Computational,expose.owl,reproduce-me.owl,0.9998796,1
soft_lower_bound,structured_datatype,Machine Learning,Machine Learning,expose.owl,expose.owl,0.9998796,1
soft_lower_bound,StructuredAnnotation,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.9998796,1
soft_lower_bound,UnivariateFWAlgorithm,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.9996463,1
soft_lower_bound,upper_bound,Machine Learning,Machine Learning,expose.owl,expose.owl,0.9996463,1
soft_lower_bound,ValuePartition,Machine Learning,Machine Learning,expose.owl,mexcore.owl,0.9996463,1
soft_lower_bound,Variable,Machine Learning,Computational,expose.owl,reproduce-me.owl,0.9996463,1
soft_lower_bound,vector_datatype,Machine Learning,Machine Learning,expose.owl,expose.owl,0.99989754,1
soft_lower_bound,Version,Machine Learning,Machine Learning,expose.owl,mexcore.owl,0.99989754,1
soft_lower_bound,VibrationalSpectroscopicImaging,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99989754,1
soft_lower_bound,VisibleLightWave,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99989754,1
soft_lower_bound,Wave,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99989754,1
soft_lower_bound,Workflow,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99989754,1
soft_lower_bound,WorkflowEntity,Machine Learning,Machine Learning,expose.owl,DMOP.owl,0.99989754,1
soft_lower_bound,X-rayWave,Machine Learning,Microscopy,expose.owl,omeroriken.owl,0.99989754,1
DataMining,DecisionBoundary,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
DataMining,DiscreteParametricDensityEstimation,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
DataMining,DM-Algorithm,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
DataMining,DM-Data,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
DataMining,DM-Hypothesis,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
DataMining,DM-Operator,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
DataMining,DM-Task,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
DataMining,ELTL,Machine Learning,Machine Learning,bigowl.owl,mexalgo.owl,0.999866,1
DataMining,IO-Class,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999974,1
DataMining,IO-Object,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999974,1
DataMining,Kmeans,Machine Learning,Machine Learning,bigowl.owl,mexalgo.owl,0.999974,1
DataMining,List,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9998587,1
DataMining,LogisticRegression,Machine Learning,Machine Learning,bigowl.owl,mexalgo.owl,0.9998587,1
DataMining,SetOrBag,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9995849,1
DataMining,StructuredType,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9996917,1
DataMining,SupportVectorMachines,Machine Learning,Machine Learning,bigowl.owl,mexalgo.owl,0.9996306,1
DataMining,Tree,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9996184,1
DataMining,Activity,Machine Learning,Computational,bigowl.owl,dockeronto.owl,0.9996022,1
DataMining,BaselineClassifier,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9998479,1
DataMining,BaselineRegressor,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9998479,1
DataMining,BinData,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.9998479,1
DataMining,BottomKRule,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9998479,1
DataMining,bound,Machine Learning,Machine Learning,bigowl.owl,expose.owl,0.9998479,1
DataMining,buffer,Machine Learning,Experimental workflow,bigowl.owl,SmartProtocols_wf_V4.0.owl,0.9998479,1
DataMining,CategoricalFeatureCharacteristic,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9998479,1
DataMining,Instrument,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.99985266,1
DataMining,KernelFunction,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99985266,1
DataMining,LabeledDataSetCharacteristic,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99985266,1
DataMining,LinearConstraint,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999717,1
DataMining,LogicalStructure,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999717,1
DataMining,LongitudinalWave,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.999717,1
DataMining,lower_bound,Machine Learning,Machine Learning,bigowl.owl,expose.owl,0.999717,1
DataMining,MachineLearningAlgorithm,Machine Learning,Machine Learning,bigowl.owl,bigowl.owl,0.999717,1
DataMining,MechanicalWave,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.9997487,1
DataMining,ModelApplicationTask,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997487,1
DataMining,ModelCharacteristic,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997487,1
DataMining,ModelEvaluationAlgorithm,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997487,1
DataMining,ModelEvaluationFunction,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997487,1
DataMining,Parameter,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997591,1
DataMining,ParametricDensityEstimation,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997591,1
DataMining,Parts,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.9997591,1
DataMining,PathBasedSearch,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99990237,1
DataMining,PatternProcessingAlgorithm,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99990237,1
DataMining,PatternPruningAlgorithm,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99990237,1
DataMining,PatternSetProcessingTask,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99990237,1
DataMining,PatternStructure,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99990237,1
DataMining,PerformanceMeasure,Machine Learning,Machine Learning,bigowl.owl,mexperf.owl,0.99990237,1
DataMining,Step,Machine Learning,Computational,bigowl.owl,reproduce-me.owl,0.9996917,1
DataMining,structured_datatype,Machine Learning,Machine Learning,bigowl.owl,expose.owl,0.9996917,1
DataMining,StructuredAnnotation,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.9996917,1
DataMining,Variable,Machine Learning,Computational,bigowl.owl,reproduce-me.owl,0.99980414,1
DataMining,vector_datatype,Machine Learning,Machine Learning,bigowl.owl,expose.owl,0.99980414,1
DataMining,Version,Machine Learning,Machine Learning,bigowl.owl,mexcore.owl,0.99980414,1
DataMining,VibrationalSpectroscopicImaging,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.99980414,1
DataMining,VisibleLightWave,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.99980414,1
DataMining,Wave,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.99980414,1
DataMining,Workflow,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99980414,1
DataMining,WorkflowEntity,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99980414,1
DataMining,X-rayWave,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.99980414,1
ModelingAlgorithm,DecisionBoundary,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
ModelingAlgorithm,DiscreteParametricDensityEstimation,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
ModelingAlgorithm,DM-Algorithm,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
ModelingAlgorithm,DM-Data,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
ModelingAlgorithm,DM-Hypothesis,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
ModelingAlgorithm,DM-Operator,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
ModelingAlgorithm,DM-Task,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
ModelingAlgorithm,IO-Class,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999974,1
ModelingAlgorithm,IO-Object,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999974,1
ModelingAlgorithm,StructuredType,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9996917,1
ModelingAlgorithm,SupportVectorMachines,Machine Learning,Machine Learning,bigowl.owl,mexalgo.owl,0.9996306,1
ModelingAlgorithm,Activity,Machine Learning,Computational,bigowl.owl,dockeronto.owl,0.9996022,1
ModelingAlgorithm,BaselineClassifier,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9998479,1
ModelingAlgorithm,BaselineRegressor,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9998479,1
ModelingAlgorithm,BinData,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.9998479,1
ModelingAlgorithm,BottomKRule,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9998479,1
ModelingAlgorithm,bound,Machine Learning,Machine Learning,bigowl.owl,expose.owl,0.9998479,1
ModelingAlgorithm,buffer,Machine Learning,Experimental workflow,bigowl.owl,SmartProtocols_wf_V4.0.owl,0.9998479,1
ModelingAlgorithm,CategoricalFeatureCharacteristic,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9998479,1
ModelingAlgorithm,Instrument,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.99985266,1
ModelingAlgorithm,KernelFunction,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99985266,1
ModelingAlgorithm,LabeledDataSetCharacteristic,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99985266,1
ModelingAlgorithm,LogicalStructure,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999717,1
ModelingAlgorithm,LongitudinalWave,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.999717,1
ModelingAlgorithm,lower_bound,Machine Learning,Machine Learning,bigowl.owl,expose.owl,0.999717,1
ModelingAlgorithm,MachineLearning,Machine Learning,Machine Learning,bigowl.owl,bigowl.owl,0.999717,1
ModelingAlgorithm,MachineLearningAlgorithm,Machine Learning,Machine Learning,bigowl.owl,bigowl.owl,0.999717,1
ModelingAlgorithm,MechanicalWave,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.9997487,1
ModelingAlgorithm,ModelApplicationTask,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997487,1
ModelingAlgorithm,ModelCharacteristic,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997487,1
ModelingAlgorithm,ModelEvaluationAlgorithm,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997487,1
ModelingAlgorithm,ModelEvaluationFunction,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997487,1
ModelingAlgorithm,Parameter,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997591,1
ModelingAlgorithm,ParametricDensityEstimation,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9997591,1
ModelingAlgorithm,Parts,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.9997591,1
ModelingAlgorithm,PathBasedSearch,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99990237,1
ModelingAlgorithm,PatternProcessingAlgorithm,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99990237,1
ModelingAlgorithm,PatternPruningAlgorithm,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99990237,1
ModelingAlgorithm,PerformanceMeasure,Machine Learning,Machine Learning,bigowl.owl,mexperf.owl,0.99990237,1
ModelingAlgorithm,Step,Machine Learning,Computational,bigowl.owl,reproduce-me.owl,0.9996917,1
ModelingAlgorithm,structured_datatype,Machine Learning,Machine Learning,bigowl.owl,expose.owl,0.9996917,1
ModelingAlgorithm,StructuredAnnotation,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.9996917,1
ModelingAlgorithm,Variable,Machine Learning,Computational,bigowl.owl,reproduce-me.owl,0.99980414,1
ModelingAlgorithm,vector_datatype,Machine Learning,Machine Learning,bigowl.owl,expose.owl,0.99980414,1
ModelingAlgorithm,Version,Machine Learning,Machine Learning,bigowl.owl,mexcore.owl,0.99980414,1
ModelingAlgorithm,VibrationalSpectroscopicImaging,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.99980414,1
ModelingAlgorithm,Wave,Machine Learning,Microscopy,bigowl.owl,omeroriken.owl,0.99980414,1
ModelingAlgorithm,Workflow,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99980414,1
ModelingAlgorithm,WorkflowEntity,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.99980414,1
PredictingAlgorithm,DecisionBoundary,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
PredictingAlgorithm,DiscreteParametricDensityEstimation,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
PredictingAlgorithm,DM-Algorithm,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
PredictingAlgorithm,DM-Data,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
PredictingAlgorithm,DM-Hypothesis,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
PredictingAlgorithm,DM-Operator,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
PredictingAlgorithm,DM-Task,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999866,1
PredictingAlgorithm,ELTL,Machine Learning,Machine Learning,bigowl.owl,mexalgo.owl,0.999866,1
PredictingAlgorithm,IO-Class,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999974,1
PredictingAlgorithm,IO-Object,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.999974,1
PredictingAlgorithm,Kmeans,Machine Learning,Machine Learning,bigowl.owl,mexalgo.owl,0.999974,1
PredictingAlgorithm,List,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9998587,1
PredictingAlgorithm,LogisticRegression,Machine Learning,Machine Learning,bigowl.owl,mexalgo.owl,0.9998587,1
PredictingAlgorithm,SetOrBag,Machine Learning,Machine Learning,bigowl.owl,DMOP.owl,0.9995849,1
