Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
Nab42bf9a99c34402a71aff11dd8930cf,,,first,OntoDM_532190,language of neural nets,,Machine Learning,OntoDM.owl
N49de63dfdb5a49d19c1aad6fdd623ddf,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OntoDM_782155,LCN DAG based HC algorithm for multiple path and mandatory leaf node prediction,,IAO_0000115,LCN DAG-based hierarchical classification algorithm for multiple path and mandatory leaf node prediction is a data mining algorithm that solves a DAG-based hierarchical classification task with multiple label paths and full depth labeling and as a result produces a hierarchical classification model using a local classifier per node (LCN) approach.,,,Machine Learning,OntoDM.owl
N1897409665dc49ef9ab104b5e1cacb99,,,onProperty,OBI_0000299,has_specified_output,,Machine Learning,OntoDM.owl
OntoDM_353154,LCN tree based HC algorithm for single path and mandatory leaf node prediction,,label,LCN tree based HC algorithm for single path and mandatory leaf node prediction,,,Machine Learning,OntoDM.owl
OntoDM_000144,DM-dataset,,label,DM-dataset,,,Machine Learning,OntoDM.owl
OntoDM_000109,sampling_objective,,label,sampling_objective,,,Machine Learning,OntoDM.owl
OntoDM_642324,language of decision trees,,label,language of decision trees,,,Machine Learning,OntoDM.owl
OntoDM_555011,LCN DAG based HC algorithm for single path and non-mandatory leaf node prediction,,subClassOf,Nda8219edf2644caa9fb29d947bf4044b,,,Machine Learning,OntoDM.owl
N51ccd03df05f4197bc0c17dae0773691,,,someValuesFrom,OntoDM_714659,,,Machine Learning,OntoDM.owl
quality_of,quality_of,,subPropertyOf,topObjectProperty,,,Machine Learning,OntoDM.owl
OBI_0302911,,,IAO_0000412,obi.owl,,,Machine Learning,OntoDM.owl
OntoDM_000182,,,subClassOf,Nd968fb306ffa451f94ba0a3a556cf61b,,,Machine Learning,OntoDM.owl
OntoDM_892395,data example,A data example is a data item that represents one unit of data and it is a part of a dataset. It is a synonim with a case or example or observation in statistics.,label,data example,,,Machine Learning,OntoDM.owl
OntoDM_112569,algorithm implementation,,label,algorithm implementation,,,Machine Learning,OntoDM.owl
Nf7f20faa28c1437cbf7bec8da951a01e,,,someValuesFrom,OntoDM_U1_858511,evaluation workflow,,Machine Learning,OntoDM.owl
OntoDM_000095,,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_688833,regression model,,subClassOf,N9e97f4fec49047b98ffc7de2ee4496fe,,,Machine Learning,OntoDM.owl
Nf6fdb9939dba47a8978efb4339ec34c8,,,someValuesFrom,OntoDM_038162,data mining operator,,Machine Learning,OntoDM.owl
Nd9ccd7fe71e041d68885ed3453cce60b,,Generated by the OWL API (version 4.5.9.2019-02-01T07:24:44Z) https://github.com/owlcs/owlapi on 17/03/21 13:57,type,Annotation,,,Machine Learning,OntoDM.owl
OBI_0000298,has_quality,,type,ObjectProperty,,,Machine Learning,OntoDM.owl
OntoDM_000106,scoring function,Scoring functions often combine evaluation functions and language cost functions.,label,scoring function,,,Machine Learning,OntoDM.owl
OntoDM_000155,frequency,,subClassOf,OntoDM_000259,pattern discovery evaluation function specification,,Machine Learning,OntoDM.owl
OntoDM_000301,kernel_function_specification,,label,kernel_function_specification,,,Machine Learning,OntoDM.owl
OntoDM_728533,multi-target binary classification algorithm,,label,multi-target binary classification algorithm,,,Machine Learning,OntoDM.owl
N95d638742a814bcfa01c1fee8d01e87c,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OntoDM_941659,constraint based data mining task,,subClassOf,OntoDM_757135,information processing objective,,Machine Learning,OntoDM.owl
Nb299d07dab5a40fda190907376e9be07,,,someValuesFrom,OntoDM_835948,output structured data specification,,Machine Learning,OntoDM.owl
OntoDM_000029,predictive model evaluation function specification,,disjointWith,OntoDM_000259,pattern discovery evaluation function specification,,Machine Learning,OntoDM.owl
N5f5d01864a9c460e971deb81c59c63f6,,,someValuesFrom,OntoDM_661861,structure based structured output prediction task,,Machine Learning,OntoDM.owl
OntoDM_000017,test set role,,label,test set role,,,Machine Learning,OntoDM.owl
OntoDM_694510,GC tree based HC algorithm for multiple path prediction,,label,GC tree based HC algorithm for multiple path prediction,,,Machine Learning,OntoDM.owl
N49619948417b442ebcf48011fc890749,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_565974,multi-target regression dataset,,subClassOf,N08ea8987bcb743fca8d7da8b46e17be2,,,Machine Learning,OntoDM.owl
OntoDM_000008,prototype,,type,Class,,,Machine Learning,OntoDM.owl
Naea7d0a948be4676ac0261a35240da83,,,onProperty,OBI_0000299,has_specified_output,,Machine Learning,OntoDM.owl
Neecde966d8ff4f3c987e7aa69ecaffbc,,,type,Restriction,,,Machine Learning,OntoDM.owl
N6074c2d3a06f4f109654c644c8592f39,,,rest,N6e5976b2050841e18ee97f53c7a10adf,,,Machine Learning,OntoDM.owl
Nd92d195fca1d4b5589e5d1aa1606d72d,,,type,Restriction,,,Machine Learning,OntoDM.owl
N3d420cf928304292950e804553c94433,,,first,OntoDM_352467,output tuple of discrete,,Machine Learning,OntoDM.owl
OntoDM_000179,pattern set ensemble,,label,pattern set ensemble,,,Machine Learning,OntoDM.owl
Na7a7abda1fae4db8bb75717938220fd3,,,rest,N7b746b566aa54b14a1e3cf6d85530fbe,,,Machine Learning,OntoDM.owl
OntoDM_000269,train set role,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_000343,generalization,,label,generalization,,,Machine Learning,OntoDM.owl
Ne11c99a020da42aaa11b6217b77f86ab,,,onProperty,IAO_0000136,is_about,,Machine Learning,OntoDM.owl
OntoDM_020420,LCPN DAG based HC algorithm,,type,Class,,,Machine Learning,OntoDM.owl
N62b22d4f2756420eb55e10ef06bbb534,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_056700,DAG based HC task with multiple label paths and full depth labeling,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_458784,output tree,,subClassOf,Neb59bdb88ef242d7bba4b16a40c64d8e,,,Machine Learning,OntoDM.owl
OntoDM_000138,base_learners_specification,,label,base_learners_specification,,,Machine Learning,OntoDM.owl
N433d5ad245304868bcb8ad9f6bbbc383,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OntoDM_114697,multi-target prediction task,,disjointWith,OntoDM_510504,multi-label classification task,,Machine Learning,OntoDM.owl
OntoDM_559103,tree based HC task with single label paths,,disjointWith,OntoDM_826903,tree based HC task with multiple label paths,,Machine Learning,OntoDM.owl
OntoDM_570767,multi-label classification algorithm,,subClassOf,N1e3d83c0a9e341f48239b417b7c4b558,,,Machine Learning,OntoDM.owl
OntoDM_000016,,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_000132,background knowledge,Background knowledge can be seen as a set of mappings that generate new features bi:T-->Ti.,label,background knowledge,,,Machine Learning,OntoDM.owl
OntoDM_354620,feature-based structured output prediction task,,IAO_0000115,Feature-based structured output prediction task is a predicting structured output task where the objective is to predict a structured output (represented with a output structured datatype) from a set of features (represented by a descriptive tuple of primitives datatype).,,,Machine Learning,OntoDM.owl
OntoDM_651414,predicted dataset,,subClassOf,OntoDM_000144,DM-dataset,,Machine Learning,OntoDM.owl
OntoDM_908131,output labeled graph,,subClassOf,N0a502146bc984cb795ba25524299ba79,,,Machine Learning,OntoDM.owl
OntoDM_000306,probability distribution estimation algorithm execution,,subClassOf,N0455d7c4a8c24db09a027bdd1e34467c,,,Machine Learning,OntoDM.owl
OntoDM_003932,predictive model for primitive output,,disjointWith,OntoDM_577929,predictive model for structured output,,Machine Learning,OntoDM.owl
OntoDM_136533,multi-target regression tree,,label,multi-target regression tree,,,Machine Learning,OntoDM.owl
Nd12f75c14f28437eb03aed925b66ddf4,,,type,Restriction,,,Machine Learning,OntoDM.owl
N5b5a0c2f9b7649dfaf3e07fc3dc2f411,,,someValuesFrom,IAO_0000310,"document
",,Machine Learning,OntoDM.owl
N08ea8987bcb743fca8d7da8b46e17be2,,,someValuesFrom,OntoDM_936293,output tuple of real,,Machine Learning,OntoDM.owl
OntoDM_000037,ensemble specification,,subClassOf,OntoDM_000034,generalization specification,represents class of generalizations as in Dzeroski paper,Machine Learning,OntoDM.owl
OntoDM_078701,transactional dataset,,label,transactional dataset,,,Machine Learning,OntoDM.owl
N35076355e3de49579448f1f86af14dba,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000249,evaluation constraint,,subClassOf,N7af1e0b410214110b2b7b6cb1db0662c,,,Machine Learning,OntoDM.owl
OntoDM_000130,parameter,,type,Class,,,Machine Learning,OntoDM.owl
Nad6e5f06c3dc407a9744d6c9f9519c5f,,,first,OntoDM_000001,predictive models ensemble,,Machine Learning,OntoDM.owl
OntoDM_000092,pattern discovery task,,IAO_0000115,The task of pattern discovery is to find all local patterns from a given pattern language that satisfy the required conditions.,,,Machine Learning,OntoDM.owl
N3c84302c4f3c470eae88f4c54ba4a940,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_208012,time-series prediction task,,subClassOf,N48ebb4782a574889ae631528dc7195bf,,,Machine Learning,OntoDM.owl
OntoDM_000209,data transformation with generalization query,,label,data transformation with generalization query,,,Machine Learning,OntoDM.owl
N1cf6203747b543f3a6bf168e5782a3bb,,,onProperty,IAO_0000136,is_about,,Machine Learning,OntoDM.owl
OntoDM_577929,predictive model for structured output,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_666475,,,IAO_0000115,labeled feature-based dataset with structured output is a dataset specification of a labeled dataset with tuple of primitives datatype (specified with the feature set specification) on the descriptive part and a structured datatype on the output part of the data.,,,Machine Learning,OntoDM.owl
Naffdb93e6a4c4b15ae6a9d50feb23489,,,onProperty,OBI_0000294,is_concretization_of,"Is a relationship between a generically dependent continuant and a specifically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",Machine Learning,OntoDM.owl
OntoDM_000072,clustering algorithm,,disjointWith,OntoDM_000160,predictive modeling algorithm,,Machine Learning,OntoDM.owl
N7713714cf41c46b9a99bd6f692ba94be,,,allValuesFrom,string,,,Machine Learning,OntoDM.owl
N7161f8bc1a6543789b166c302bc8686d,,,type,Restriction,,,Machine Learning,OntoDM.owl
N32b7fe3baaa741b98998bbf518a2f44c,,,first,OntoDM_000050,ensemble of generalizations,,Machine Learning,OntoDM.owl
OntoDM_565974,multi-target regression dataset,,subClassOf,OntoDM_746568,multi-target prediction dataset,,Machine Learning,OntoDM.owl
N4eabbc268ad8475f858de88ad8f674a3,,,someValuesFrom,OntoDM_000316,clustering,"A clustering C on a set of objects S of type T is a function from S to {1,...,k} where k is the number of clusters.",Machine Learning,OntoDM.owl
OBI_0000294,is_concretization_of,"Is a relationship between a generically dependent continuant and a specifically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",label,is_concretization_of,,,Machine Learning,OntoDM.owl
OntoDM_727807,multi-target binary classification dataset,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_341564,output tuple of primitives,,IAO_0000115,output tuple of primitives specification is an output structured datatype specification that denotes a tuple of primitives datatype on the output part of the data.,,,Machine Learning,OntoDM.owl
OBI_0000968,device,,subClassOf,OBI_0000047,processed material,,Machine Learning,OntoDM.owl
OntoDM_674255,multi-target regression algorithm,,label,multi-target regression algorithm,,,Machine Learning,OntoDM.owl
Nca41c225af924ef492d47dc95fb73cc3,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N89924ef4e8414e4bbea680f7d3659d6e,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N05a1f8fd575643e58d08f243a4fb3154,,,someValuesFrom,OntoDM_000235,predictive modelling task,"In the task of predictive modeling, we are given a dataset that consists of examples of the form (d,o), where d is of type Td and each o is of type To. To learn a predictive model means to find a mapping from description to output m::Td--->To that fits data closly.",Machine Learning,OntoDM.owl
OntoDM_000017,test set role,,disjointWith,OntoDM_000269,train set role,,Machine Learning,OntoDM.owl
OntoDM_942569,structure-based predictive model for primitive output,,subClassOf,OntoDM_003932,predictive model for primitive output,,Machine Learning,OntoDM.owl
OntoDM_000085,predictive_modeling_algorithm_implementation,,subClassOf,Nf675d7ab892b40c29cc1ae11dea14d0b,,,Machine Learning,OntoDM.owl
OntoDM_000121,bag,,subClassOf,N4a3b4db2734c4ebc8c19e96a179ae5d0,,,Machine Learning,OntoDM.owl
OntoDM_000273,generalizations and data from generalizations query,,subClassOf,OntoDM_000099,query specification,,Machine Learning,OntoDM.owl
OntoDM_000192,pattern discovery algorithm,,subClassOf,OntoDM_731692,single generalization algorithm,,Machine Learning,OntoDM.owl
OntoDM_721008,Random Forest,,disjointWith,OntoDM_970232,Stacking,,Machine Learning,OntoDM.owl
OntoDM_975727,LCL DAG based HC algorithm for multiple path and mandatory leaf node prediction,,IAO_0000115,LCL DAG-based hierarchical classification algorithm for multiple path and mandatory leaf node prediction is a data mining algorithm that solves a DAG-based hierarchical classification task with multiple label paths and full depth labeling and as a result produces a hierarchical classification model using a local classifier per level (LCL) approach.,,,Machine Learning,OntoDM.owl
N3f96d49961794e86b286cb754268dcfd,,,unionOf,N1af4f8bd425d4516a567302ecffaf141,,,Machine Learning,OntoDM.owl
OBI_0000272,protocol,,OBI_0000283,obi.owl,,,Machine Learning,OntoDM.owl
OntoDM_136533,multi-target regression tree,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_942737,LC DAG based HC algorithm,,subClassOf,OntoDM_311225,DAG based HC algorithm,,Machine Learning,OntoDM.owl
Ncb6971797c2346d09ad0695c465d2fde,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OBI_0000295,is_specified_input_of,,label,is_specified_input_of,,,Machine Learning,OntoDM.owl
OntoDM_000265,probability_distribution_estimation_algorithm_implementation,,disjointWith,OntoDM_000288,pattern_discovery_algorithm_implementation,,Machine Learning,OntoDM.owl
OntoDM_231548,multi-target binary classification,,label,multi-target binary classification,,,Machine Learning,OntoDM.owl
OntoDM_207566,feature-based predictive model for primitive output,,type,Class,,,Machine Learning,OntoDM.owl
N37fca72d93be498eb55db816a7ad1e7c,,,someValuesFrom,IAO_0000310,"document
",,Machine Learning,OntoDM.owl
OntoDM_000144,DM-dataset,,subClassOf,N12866b31505947bf9e790916be6617f7,,,Machine Learning,OntoDM.owl
OntoDM_388961,LCL tree based HC algorithm for multiple path prediction,,type,Class,,,Machine Learning,OntoDM.owl
N7a611547fc304f22a8ce8d5b5c7dee85,,,first,OntoDM_000160,predictive modeling algorithm,,Machine Learning,OntoDM.owl
OntoDM_000261,knowledge_discovery_scenario_objective,,subClassOf,IAO_0000005,,,Machine Learning,OntoDM.owl
OntoDM_225681,multi-target prediction model,,subClassOf,OntoDM_165764,feature-based predictive model for structured output,,Machine Learning,OntoDM.owl
OntoDM_716122,output boolean,,label,output boolean,,,Machine Learning,OntoDM.owl
OntoDM_688833,regression model,,disjointWith,OntoDM_865023,multi-class classification model,,Machine Learning,OntoDM.owl
N444a392343b249ae9428940d16d603bc,,,onProperty,OBI_0000300,is_realized_by,Relation between a realizable and a process. Reciprocal relation of realizes [GOC:cjm],Machine Learning,OntoDM.owl
OntoDM_000011,distance functions set,Set of distance functions is a collection of distance functions.,subClassOf,OntoDM_000052,mathematical function specification,,Machine Learning,OntoDM.owl
Ne75bc7fac1de482a943747ae2596a1a1,,,someValuesFrom,OntoDM_716122,output boolean,,Machine Learning,OntoDM.owl
OntoDM_000001,predictive models ensemble,,subClassOf,OntoDM_000050,ensemble of generalizations,,Machine Learning,OntoDM.owl
OntoDM_000001,predictive models ensemble,,subClassOf,Nf04995b523224dbca492a39ab6e9d231,,,Machine Learning,OntoDM.owl
N5fef0eee056546bd9e5298fb239f1f40,,,someValuesFrom,OntoDM_150825,output discrete,,Machine Learning,OntoDM.owl
OntoDM_800750,output specification,,type,OntoDM_726490,mapping specification,Mapping specification is a information content entity that denotes a part of a data example on which a concrete datatype applies to.,Machine Learning,OntoDM.owl
OntoDM_000249,evaluation constraint,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_730046,LCN tree based HC algorithm for multiple path and non-mandatory leaf node prediction,,subClassOf,N7f3afdf9b77b44deb3dbaec8b1cbc8cd,,,Machine Learning,OntoDM.owl
OntoDM_000201,not_discrete,,label,not_discrete,,,Machine Learning,OntoDM.owl
OntoDM_000306,probability distribution estimation algorithm execution,,subClassOf,N38690854ed754bd5aecc2d8e3d5dfca9,,,Machine Learning,OntoDM.owl
OntoDM_000333,itemized list,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_000102,probability distribution execution,,subClassOf,Nf4b8a3e81e464f44bbf3204c945d2972,,,Machine Learning,OntoDM.owl
OntoDM_145996,output tuple of boolean,,subClassOf,OntoDM_341564,output tuple of primitives,,Machine Learning,OntoDM.owl
Nadfeabd4e1184d61a417026fc7cbd2ea,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000105,distance,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_000089,language cost function constraint,,subClassOf,N9c169f1f283a4fdcbeecdff17f47aef7,,,Machine Learning,OntoDM.owl
RealizableEntity,,,subClassOf,SpecificallyDependentContinuant,,,Machine Learning,OntoDM.owl
OntoDM_627978,multi-target binary decision tree,,label,multi-target binary decision tree,,,Machine Learning,OntoDM.owl
OntoDM_970232,Stacking,,label,Stacking,,,Machine Learning,OntoDM.owl
OntoDM_782155,LCN DAG based HC algorithm for multiple path and mandatory leaf node prediction,,type,Class,,,Machine Learning,OntoDM.owl
Nb8246da3d4844b3faaf4724790059d5b,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
Ne3592377fa9e4c808d40f5b457d806e9,,,someValuesFrom,OntoDM_341564,output tuple of primitives,,Machine Learning,OntoDM.owl
N1da720b35691476eb11a1b3edea33b0a,,,type,Class,,,Machine Learning,OntoDM.owl
Nd57c5ffa46004b0fb00ecae1a60dff87,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_741571,output primitive data specification,,subClassOf,Nbf7d51f7a9b14899a4d3aed7d5afa1f0,,,Machine Learning,OntoDM.owl
OntoDM_000016,,,subClassOf,Nb79447e2b07f417b94b766d55d42c48f,,,Machine Learning,OntoDM.owl
N784d29821659443e87283cc0788b2596,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_865023,multi-class classification model,,subClassOf,N5fef0eee056546bd9e5298fb239f1f40,,,Machine Learning,OntoDM.owl
OntoDM_000260,N fold validation evaluation process,,subClassOf,OntoDM_917475,evaluation algorithm execution,,Machine Learning,OntoDM.owl
OntoDM_000102,probability distribution execution,,disjointWith,OntoDM_000309,predictive model execution,,Machine Learning,OntoDM.owl
OntoDM_000134,clustering_algorithm_implementation,,disjointWith,OntoDM_000288,pattern_discovery_algorithm_implementation,,Machine Learning,OntoDM.owl
Nf8a2a2b1e4474d899379d46e14cbc107,,,someValuesFrom,OntoDT_648082,,,Machine Learning,OntoDM.owl
OntoDM_145996,output tuple of boolean,,disjointWith,OntoDM_936293,output tuple of real,,Machine Learning,OntoDM.owl
OntoDM_000222,data_role,,label,data_role,,,Machine Learning,OntoDM.owl
N4a3b4db2734c4ebc8c19e96a179ae5d0,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000167,pattern set execution,,subClassOf,Neb3a5aaaf9a5488a84248c015ec25529,,,Machine Learning,OntoDM.owl
N5e5db29eea6441df8e8113ed491b0f8a,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
Nfebdef7250874cf2927615a96fee52a1,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N1d954fd276f547c68927e048d7b3388c,,,hasValue,OntoDT_991825,,,Machine Learning,OntoDM.owl
OntoDM_000031,dataset specification,,IAO_0000115,a dataset specification is a data item specification about a dataset defined with a datatype specification of the data examples aggregated in the dataset.,,,Machine Learning,OntoDM.owl
Nbc4a281aa550442b8ce9a71c7b8c13b6,,,onProperty,preceded_by,,,Machine Learning,OntoDM.owl
Nb2c5770d434b4011a01d120b9a6890bf,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_544234,data mining software toolkit,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_815320,multi-target multi-class classification task,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_000273,generalizations and data from generalizations query,,label,generalizations and data from generalizations query,,,Machine Learning,OntoDM.owl
OntoDM_213136,GC DAG based HC algorithm,,IAO_0000115,GC DAG-based hierarchical classification algorithm is a data mining algorithm that solves a DAG-based hierarchical classification task and as a result produces a hierarchical classification model using a global classifier (GC) approach.,,,Machine Learning,OntoDM.owl
N1d954fd276f547c68927e048d7b3388c,,,onProperty,IAO_0000136,is_about,,Machine Learning,OntoDM.owl
OntoDM_208012,time-series prediction task,,type,Class,,,Machine Learning,OntoDM.owl
N0e42e48198af45b8aee517988dfaa198,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
OntoDM_661861,structure based structured output prediction task,,label,structure based structured output prediction task,,,Machine Learning,OntoDM.owl
N2c8ec4ef0810426d827cc751941090db,,,type,Class,,,Machine Learning,OntoDM.owl
N3f96d49961794e86b286cb754268dcfd,,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_452759,Bagging,,subClassOf,OntoDM_368779,predictive modelling ensemble algorithm,,Machine Learning,OntoDM.owl
OntoDM_000280,predictive model representation,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_180345,LCN DAG based HC algorithm for multiple path prediction,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_295724,structure-based predictive modeling algorithm for structured output,,subClassOf,OntoDM_871327,predictive modeling algorithm for structured output,,Machine Learning,OntoDM.owl
OntoDM_901970,LCN tree based HC algorithm for multiple path and mandatory leaf node prediction,,label,LCN tree based HC algorithm for multiple path and mandatory leaf node prediction,,,Machine Learning,OntoDM.owl
N4ae7f45127974e7fb4c102a269edfd71,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_592921,HMC-ENS-Bagging algorithm,,label,HMC-ENS-Bagging algorithm,,,Machine Learning,OntoDM.owl
Nf11e4ae1dd52417f93510c02ba4d90f7,,,someValuesFrom,OntoDM_785336,structure based primitive output prediction task,,Machine Learning,OntoDM.owl
OntoDM_785336,structure based primitive output prediction task,,subClassOf,OntoDM_242219,,,Machine Learning,OntoDM.owl
OntoDM_692551,LCL DAG based HC algorithm for single path and non-mandatory leaf node prediction,,IAO_0000115,LCL DAG-based hierarchical classification algorithm for multiple path and non-mandatory leaf node prediction is a data mining algorithm that solves a DAG-based hierarchical classification task with multiple label paths and partial depth labeling and as a result produces a hierarchical classification model using a local classifier per level (LCL) approach.,,,Machine Learning,OntoDM.owl
N9ad333d1a9c04692b942fc03b0b75313,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000035,search_function_specification,,label,search_function_specification,,,Machine Learning,OntoDM.owl
OntoDM_746568,multi-target prediction dataset,,subClassOf,OntoDM_666475,,,Machine Learning,OntoDM.owl
N4efdb2284da14d24b1b389d526cf8e0e,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000143,dataset sampling,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_603253,scenario,,subClassOf,N37fca72d93be498eb55db816a7ad1e7c,,,Machine Learning,OntoDM.owl
OntoDM_000212,language constraint,,type,Class,,,Machine Learning,OntoDM.owl
N8233097dfdc341cebb5232577cd4dee3,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N1b8f64c339cb49259bdbbd5b6fa3f467,,,onProperty,has_part,,,Machine Learning,OntoDM.owl
N33ab3f5c1c0847f2b9f1f373f773f971,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_319168,LCL DAG based HC algorithm for multiple path prediction,,subClassOf,OntoDM_071450,LCL DAG based HC algorithm,,Machine Learning,OntoDM.owl
OntoDM_879928,unlabeled dataset,,IAO_0000115,unlabeled dataset is a dataset specification for datasets that have only descriptive datatype specification of the data examples contained in the dataset.,,,Machine Learning,OntoDM.owl
OntoDM_349672,separate test set evaluation algorithm,,label,separate test set evaluation algorithm,,,Machine Learning,OntoDM.owl
OntoDM_748173,operator,,subClassOf,N35076355e3de49579448f1f86af14dba,,,Machine Learning,OntoDM.owl
OntoDM_000212,language constraint,,label,language constraint,,,Machine Learning,OntoDM.owl
N98bbd8fb26d54ce3beb468125fb0c363,,,someValuesFrom,OntoDM_895197,output set of discrete,,Machine Learning,OntoDM.owl
OntoDM_408772,LCN DAG based HC algorithm for multiple path and non-mandatory leaf node prediction,,label,LCN DAG based HC algorithm for multiple path and non-mandatory leaf node prediction,,,Machine Learning,OntoDM.owl
OBI_0000294,is_concretization_of,"Is a relationship between a generically dependent continuant and a specifically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",OBI_0000283,obi.owl,,,Machine Learning,OntoDM.owl
N24c4a54f08744999b11350c095c81125,,,onProperty,OBI_0000294,is_concretization_of,"Is a relationship between a generically dependent continuant and a specifically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",Machine Learning,OntoDM.owl
N434298e6ca6244cfbe44f8e469cbd06a,,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_535716,probability distributions ensemble specification,,label,probability distributions ensemble specification,,,Machine Learning,OntoDM.owl
OntoDM_895197,output set of discrete,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_000192,pattern discovery algorithm,,IAO_0000115,Pattern discovery algorithm is a data mining algorithm that solves a pattern discovery task and as a result produces a set of patterns.,,,Machine Learning,OntoDM.owl
OntoDM_201436,parameter specification,,type,Class,,,Machine Learning,OntoDM.owl
OntoDM_398436,GC tree based HC algorithm,,label,GC tree based HC algorithm,,,Machine Learning,OntoDM.owl
OntoDM_627978,multi-target binary decision tree,,subClassOf,OntoDM_067028,multi-target binary classification model,,Machine Learning,OntoDM.owl
OntoDM.owl,,,IAO_0000117,Pance Panov,,,Machine Learning,OntoDM.owl
OntoDM_642324,language of decision trees,,type,Class,,,Machine Learning,OntoDM.owl
N9fa81dd3ec4647cc8e05fdb2ecae948d,,,first,OntoDM_000050,ensemble of generalizations,,Machine Learning,OntoDM.owl
N4efdb2284da14d24b1b389d526cf8e0e,,,someValuesFrom,OntoDM_843647,output sequence of reals,,Machine Learning,OntoDM.owl
OntoDM_727807,multi-target binary classification dataset,,subClassOf,N4639604d31c2400eac36abcfd5bf0547,,,Machine Learning,OntoDM.owl
OntoDM_817028,multi-target predictive modelling algorithm,,label,multi-target predictive modelling algorithm,,,Machine Learning,OntoDM.owl
N1e3d83c0a9e341f48239b417b7c4b558,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000190,parameters_set_specification,Describes set of parameters,label,parameters_set_specification,,,Machine Learning,OntoDM.owl
N0b8b04394af64ad2a808f1989407da9e,,,type,Restriction,,,Machine Learning,OntoDM.owl
OntoDM_000050,ensemble of generalizations,,IAO_0000115,An ensemble of generalizations is a realizable entity that is a concretization of an ensemble specification and it is a specified output of a data mining algorithm execution.,,,Machine Learning,OntoDM.owl
