Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
N79a20fc5b4d54ae8b2c40439218f6955,None,None,rest,N28f43c87cde14e148858c78767f2ac26,None,None,Machine Learning,OntoDM.owl
Ncca45b0b1438400d844c4e7da420041c,None,None,someValuesFrom,OBI_0000245,None,None,Machine Learning,OntoDM.owl
OntoDM_728533,multi-target binary classification algorithm,None,label,multi-target binary classification algorithm,None,None,Machine Learning,OntoDM.owl
OntoDM_000175,predictive modelling algorithm execution,None,subClassOf,N2c76622caad04409829285461c60b8bf,None,None,Machine Learning,OntoDM.owl
OntoDM_157687,structure-based predictive model for structured output,None,subClassOf,N76fe99e28280408699dde40046da863e,None,None,Machine Learning,OntoDM.owl
N1fc8cda49f7f40e39abe5267e1a80c69,None,None,first,OntoDM_349672,separate test set evaluation algorithm,None,Machine Learning,OntoDM.owl
IAO_0000030,None,None,OBI_0000283,iao.owl,None,None,Machine Learning,OntoDM.owl
N932d1d07c8f54bcd84730f6fcdcf2e5e,None,None,someValuesFrom,OntoDM_000127,clustering algorithm execution,None,Machine Learning,OntoDM.owl
OntoDM_099826,predictive models ensemble specification,None,subClassOf,OntoDM_000037,ensemble specification,None,Machine Learning,OntoDM.owl
N2b9396e294d3461289dba36eb67e6060,None,None,someValuesFrom,OntoDM_205203,feature-based primitive output prediction task,None,Machine Learning,OntoDM.owl
OntoDM_467074,LCPN DAG based HC algorithm for multiple path and non-mandatory leaf node prediction,None,subClassOf,Na51bda68e614479a833324923a594a57,None,None,Machine Learning,OntoDM.owl
Nef9360164c6440a3988f994e03190659,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_361694,cross validation evaluation algorithm,None,subClassOf,OntoDM_730934,evaluation algorithm,None,Machine Learning,OntoDM.owl
OntoDM_000234,clustering execution,None,type,Class,None,None,Machine Learning,OntoDM.owl
Continuant,Continuant,None,subClassOf,Entity,None,None,Machine Learning,OntoDM.owl
OntoDM_000149,holdout sampling process,None,disjointWith,OntoDM_000255,cross validation sampling process,None,Machine Learning,OntoDM.owl
OntoDM_741571,output primitive data specification,None,subClassOf,N3d94ea94b5264d16a6e4ec8a5d1d9b31,None,None,Machine Learning,OntoDM.owl
OntoDM_919659,LPCN tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,subClassOf,N5ccd757471b34aa799ead2af86bf9f86,None,None,Machine Learning,OntoDM.owl
OntoDM_388961,LCL tree based HC algorithm for multiple path prediction,None,label,LCL tree based HC algorithm for multiple path prediction,None,None,Machine Learning,OntoDM.owl
N7830ebd01f62474d99cf89ec5d7d568f,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_600958,None,None,subClassOf,N2ecc4d0a982d41c8b073f5b61d17302f,None,None,Machine Learning,OntoDM.owl
N1f6260747daa402683d13473529e2cd8,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_000136,has_identifyer,None,label,has_identifyer,None,None,Machine Learning,OntoDM.owl
OntoDM_481568,multi-target multi-class classification model,None,type,Class,None,None,Machine Learning,OntoDM.owl
N6a5aaccdba5c425d93d292d39a8ff9c5,None,None,someValuesFrom,OntoDM_279492,output DAG,None,Machine Learning,OntoDM.owl
OntoDM_039503,binary classification model,None,IAO_0000115,"A binary classification model is a classification model  and denotes predictive models that are built on data having a boolean datatype on the output part, and set of features (represented by a descriptive tuple of primitives) on the descriptive part.",None,None,Machine Learning,OntoDM.owl
OntoDM_603253,scenario,None,subClassOf,N438955cdea9d476fa8adbe54fe2827c8,None,None,Machine Learning,OntoDM.owl
Nac8f079461134931ae418fda7ce72381,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_600958,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000224,generalization selection query,None,label,generalization selection query,None,None,Machine Learning,OntoDM.owl
OntoDM_000033,data mining algorithm execution,None,type,Class,None,None,Machine Learning,OntoDM.owl
Nf88ed5aa49c14ae89a5c9b78bb9c9db9,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_000192,pattern discovery algorithm,None,disjointWith,OntoDM_000253,probability distribution estimation algorithm,None,Machine Learning,OntoDM.owl
preceded_by,None,None,domain,Occurrent,None,None,Machine Learning,OntoDM.owl
Nc96edb2098554ac1aa3ba543bb4fd8b7,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N6faf2730f49649b9871d9cf1d36db9c2,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_251508,LPCN tree based HC algorithm for single path and non-mandatory leaf node prediction,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_485256,GC DAG based HC algorithm for multiple path prediction,None,IAO_0000115,GC DAG-based hierarchical classification algorithm for multiple path prediction is a data mining algorithm that solves a DAG-based hierarchical classification task with multiple label paths and as a result produces a hierarchical classification model using a global classifier (GC) approach.,None,None,Machine Learning,OntoDM.owl
OntoDM_000112,clustering specification,None,subClassOf,OntoDM_419460,single generalization specification,None,Machine Learning,OntoDM.owl
OntoDM_000101,soft language cost function constraint,None,label,soft language cost function constraint,None,None,Machine Learning,OntoDM.owl
OntoDM_108244,multi-class classification algorithm,None,subClassOf,N0a793e2d9e24424a8af5496301198b93,None,None,Machine Learning,OntoDM.owl
OntoDM_490530,clusterings ensemble specification,None,IAO_0000115,clusterings ensemble specification is a ensemble specification and denotes a type of generalization that is produced by a clustering ensemble algorithm. This algorithm produces a set of clusterings at its output.,None,None,Machine Learning,OntoDM.owl
OntoDM_279492,output DAG,None,label,output DAG,None,None,Machine Learning,OntoDM.owl
N992dc371525a45619c99e3bd9cf40d1c,None,None,someValuesFrom,OntoDM_622428,tree based HC task with single label paths and full depth labeling,None,Machine Learning,OntoDM.owl
OntoDM_843203,None,None,subClassOf,N9a376537ec8345be92c1364550b51447,None,None,Machine Learning,OntoDM.owl
OntoDM_603253,scenario,None,subClassOf,OBI_0000272,protocol,None,Machine Learning,OntoDM.owl
OntoDM_860584,pattern discovery ensemble algorithm,None,type,Class,None,None,Machine Learning,OntoDM.owl
N8941ae9115d74604b4b71f90d94a21b0,None,None,onProperty,OBI_0000299,has_specified_output,None,Machine Learning,OntoDM.owl
OntoDM_295724,structure-based predictive modeling algorithm for structured output,None,subClassOf,Nba4a1027c4e14279ba2a274738bb00fa,None,None,Machine Learning,OntoDM.owl
N39b9f709b09b4cc581cfb6481ab35ceb,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OBI_0000283,imported_from,Annotation property imported from OBI to denote terms that have been imported from other ontologies,label,imported_from,None,None,Machine Learning,OntoDM.owl
Ndd3bfe4c538149fd8175baa7abe82da2,None,None,rest,N1e485b62e098418e8b0cf8f30fdfc66b,None,None,Machine Learning,OntoDM.owl
N50449fb4a2c345f6b631d8c5f3f159c2,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
N41ae9370df384804a9deb53b5f1b651c,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_622093,LCL tree based HC algorithm for multiple path and mandatory leaf node prediction,None,subClassOf,N4cab91a85efc4b468a5ec83e44b7ed95,None,None,Machine Learning,OntoDM.owl
OntoDM_157687,structure-based predictive model for structured output,None,IAO_0000115,"A structure-based predictive model for structured output is a predictive model specification and denotes predictive models that are built on data having structured datatype on the output part, and a structured datatype on the descriptive part.",None,None,Machine Learning,OntoDM.owl
N0c902b2a1d65417a8291f8863df9a41a,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
N731a9d3b87ae4422a988097922839d96,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_620805,DAG based HC task with single label paths and full depth labeling,None,subClassOf,OntoDM_057491,DAG based HC task with single label paths,None,Machine Learning,OntoDM.owl
OntoDM_800750,output specification,None,type,NamedIndividual,None,None,Machine Learning,OntoDM.owl
N8a8d3913e9394269b2e47aa0099dd448,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
Naa1335bf912941fbadde3ff4952a0855,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
N79a20fc5b4d54ae8b2c40439218f6955,None,None,first,OntoDM_279492,output DAG,None,Machine Learning,OntoDM.owl
OntoDM_592921,HMC-ENS-Bagging algorithm,None,type,NamedIndividual,None,None,Machine Learning,OntoDM.owl
inheres_in,OntoDM_462848,None,label,OntoDM_462848,None,None,Machine Learning,OntoDM.owl
OntoDM_611937,GC tree based HC algorithm for single path and non-mandatory leaf node prediction,None,type,Class,None,None,Machine Learning,OntoDM.owl
N98076625e73447e18625629571fbd51b,None,None,onProperty,OBI_0000294,is_concretization_of,"Is a relationship between a generically dependent continuant and a specifically dependent continuant. A generically dependent continuant may inhere in more than one entity. It does so by virtue of the fact that there is, for each entity that it inheres, a specifically dependent *concretization* of the generically dependent continuant that is specifically dependent. For instance, consider a story, which is an information artifact that inheres in some number of books. Each book bears some quality that carries the story. The relation between this quality and the generically dependent continuant is that the former is the concretization of the latter.",Machine Learning,OntoDM.owl
IAO_0000033,directive information entity,None,subClassOf,IAO_0000030,None,None,Machine Learning,OntoDM.owl
OntoDM_112569,algorithm implementation,None,subClassOf,OBI_0000260,plan,None,Machine Learning,OntoDM.owl
N12d41cbbc5754d7587cbe8ec8f323e09,None,None,someValuesFrom,OntoDM_372340,DAG based HC task with multiple label paths,None,Machine Learning,OntoDM.owl
Nc28f4741dcfe4fd681e696ebf5b197d1,None,None,someValuesFrom,IAO_0000098,None,None,Machine Learning,OntoDM.owl
N6b8d4ae2792348dc8df802f7471f28d4,None,None,onClass,OntoDM_000144,DM-dataset,None,Machine Learning,OntoDM.owl
OntoDM_000102,probability distribution execution,None,disjointWith,OntoDM_000309,predictive model execution,None,Machine Learning,OntoDM.owl
OntoDM_000172,inductive query,"The output data type should be the same as the input datatype because IQ asc as filters
This should be put as a axiom or rule in PROLOG",label,inductive query,None,None,Machine Learning,OntoDM.owl
OntoDM_785336,structure based primitive output prediction task,None,type,Class,None,None,Machine Learning,OntoDM.owl
Nc825f6cbb5b94f89b29c65d6a4559022,None,None,someValuesFrom,OntoDT_245924,None,None,Machine Learning,OntoDM.owl
OntoDM_295724,structure-based predictive modeling algorithm for structured output,None,subClassOf,OntoDM_871327,predictive modeling algorithm for structured output,None,Machine Learning,OntoDM.owl
IAO_0000005,None,None,OBI_0000283,iao.owl,None,None,Machine Learning,OntoDM.owl
OntoDM_300937,GC tree based HC algorithm for single path prediction,None,label,GC tree based HC algorithm for single path prediction,None,None,Machine Learning,OntoDM.owl
Na15eaba325124457b7f297c7539476b9,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
IAO_0000033,directive information entity,None,OBI_0000283,iao.owl,None,None,Machine Learning,OntoDM.owl
N5e46b0861aa7414cb0170cc910135bf8,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_000144,DM-dataset,None,label,DM-dataset,None,None,Machine Learning,OntoDM.owl
OntoDM_947353,descriptive specification,None,label,descriptive specification,None,None,Machine Learning,OntoDM.owl
OntoDM_000050,ensemble of generalizations,None,subClassOf,N0ee2b58ebaa2436cb50925f24e4f0485,None,None,Machine Learning,OntoDM.owl
OntoDM_000069,optimization evaluation constraint,None,disjointWith,OntoDM_000237,soft evaluation constraint,None,Machine Learning,OntoDM.owl
OntoDM_000121,bag,None,subClassOf,N259573f1d4c94e30bf9cfef2f77f04ce,None,None,Machine Learning,OntoDM.owl
OntoDM_718392,DAG based HC task with multiple label paths and partial depth labeling,None,subClassOf,OntoDM_372340,DAG based HC task with multiple label paths,None,Machine Learning,OntoDM.owl
N26fcc23163dd4115ae40b63a3f9fc636,None,None,onProperty,OBI_0000312,is_specified_output_of,None,Machine Learning,OntoDM.owl
OntoDM_000038,data mining algorithm,None,subClassOf,IAO_0000064,None,None,Machine Learning,OntoDM.owl
OntoDM_000256,generalization representation,None,subClassOf,OntoDM_000071,representation,None,Machine Learning,OntoDM.owl
N6daa6c15c2214d538a6e7db3fc596838,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_000285,probability distribution specification,None,label,probability distribution specification,None,None,Machine Learning,OntoDM.owl
Nc4a9f62197da49bab4b02af00d8bdc5c,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
IAO_0000572,documenting,None,IAO_0000115,a planned process of capturing information in an enduring form with the intent to communicate this information,None,None,Machine Learning,OntoDM.owl
hasDefinition,None,None,type,AnnotationProperty,None,None,Machine Learning,OntoDM.owl
N850520e3cd6d480c80d46cac9bf0a95c,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_319168,LCL DAG based HC algorithm for multiple path prediction,None,IAO_0000115,LCL DAG-based hierarchical classification algorithm for multiple path prediction is a data mining algorithm that solves a DAG-based hierarchical classification task with multiple label paths and as a result produces a hierarchical classification model using a local classifier per level (LCL) approach.,None,None,Machine Learning,OntoDM.owl
N08b7e02ce63141ae98939a0d1bcf64a4,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_150825,output discrete,None,IAO_0000115,output discrete specification is an output primitive datatype specification that denotes a discrete datatype on the output part of the data.,None,None,Machine Learning,OntoDM.owl
N486d08a04f184131acc4c6bec86696ea,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Ncceacd17aa40457e9453c8f9169efd91,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_510504,multi-label classification task,None,subClassOf,OntoDM_354620,feature-based structured output prediction task,None,Machine Learning,OntoDM.owl
OntoDM_837886,regression task,None,IAO_0000115,regression classification task is a feature-based primitive output task where the objective is to predict a real output (represented with a real datatype) from a set of features (represented by a descriptive tuple of primitives datatype).,None,None,Machine Learning,OntoDM.owl
OntoDM_036834,LPCN tree based HC algorithm for multiple path and mandatory leaf node prediction,None,label,LPCN tree based HC algorithm for multiple path and mandatory leaf node prediction,None,None,Machine Learning,OntoDM.owl
DependentContinuant,None,None,subClassOf,Continuant,Continuant,None,Machine Learning,OntoDM.owl
OntoDM_279492,output DAG,None,type,Class,None,None,Machine Learning,OntoDM.owl
N16c55888fb2046b194ff87b76e03a298,None,None,someValuesFrom,OntoDT_591397,None,None,Machine Learning,OntoDM.owl
OntoDM_206736,JAVA,None,label,JAVA,None,None,Machine Learning,OntoDM.owl
OntoDM_000031,dataset specification,None,label,dataset specification,None,None,Machine Learning,OntoDM.owl
N63940cf753984663b09a1be5771ced44,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM.owl,None,None,contributor,Saso Dzeroski,None,None,Machine Learning,OntoDM.owl
OntoDM_000293,intra_cluster_variance,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_548678,data mining task description,None,subClassOf,Nd33746f00d3a429b9fe61909714809d1,None,None,Machine Learning,OntoDM.owl
OntoDM_843647,output sequence of reals,None,label,output sequence of reals,None,None,Machine Learning,OntoDM.owl
OntoDM_000208,parameter_role,None,label,parameter_role,None,None,Machine Learning,OntoDM.owl
N318e086e067747e29603991463e9257b,None,None,someValuesFrom,OntoDT_974622,None,None,Machine Learning,OntoDM.owl
OntoDM_000031,dataset specification,None,subClassOf,Nc28f4741dcfe4fd681e696ebf5b197d1,None,None,Machine Learning,OntoDM.owl
OntoDM_000235,predictive modelling task,"In the task of predictive modeling, we are given a dataset that consists of examples of the form (d,o), where d is of type Td and each o is of type To. To learn a predictive model means to find a mapping from description to output m::Td--->To that fits data closly.",subClassOf,N3ac328b497624b8b987ac154c9e9043a,None,None,Machine Learning,OntoDM.owl
OntoDM_565974,multi-target regression dataset,None,subClassOf,OntoDM_746568,multi-target prediction dataset,None,Machine Learning,OntoDM.owl
OntoDM_000106,scoring function,Scoring functions often combine evaluation functions and language cost functions.,type,Class,None,None,Machine Learning,OntoDM.owl
N6e6587e68782479eb2418e8d2caaeaba,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nfcea7f0c60324afaa0b469e2779b6510,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_001334,regression algorithm,None,IAO_0000115,Regression algorithm is a data mining algorithm that solves a regression task and as a result produces a regression model.,None,None,Machine Learning,OntoDM.owl
N8c0d3e2c312c41aca3eb04e5056f7c58,None,None,first,OntoDM_145996,output tuple of boolean,None,Machine Learning,OntoDM.owl
N0ee2b58ebaa2436cb50925f24e4f0485,None,None,someValuesFrom,OntoDM_000037,ensemble specification,None,Machine Learning,OntoDM.owl
N0aa14938804344099e719f22e6c51c01,None,None,rest,nil,None,None,Machine Learning,OntoDM.owl
OntoDM_000203,dataset_role,None,label,dataset_role,None,None,Machine Learning,OntoDM.owl
Ncea11d473654409e84bf1bc8576d5e09,None,None,someValuesFrom,OntoDT_645869,None,None,Machine Learning,OntoDM.owl
N4a1fdf11928943dc9e6617e48ca822a6,None,None,onProperty,OBI_0000312,is_specified_output_of,None,Machine Learning,OntoDM.owl
OntoDM_000232,None,None,subClassOf,N963d0f6f9c784e8f8dcc0ab5ac4776d5,None,None,Machine Learning,OntoDM.owl
Nc4a9f62197da49bab4b02af00d8bdc5c,None,None,someValuesFrom,OntoDM_107836,hirearchical classification model,None,Machine Learning,OntoDM.owl
OntoDM_960431,hirearchical classification dataset,None,IAO_0000115,hierarchical classification dataset is a dataset specification of a labeled dataset with tuple of primitives datatype (specified with the feature set specification) on the descriptive part and a labeled graph datatype on the output part of the data.,None,None,Machine Learning,OntoDM.owl
N409137c4c79a45e599cd0a12e6e32828,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
Nf5db392439464251a16d9072524405df,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
SWO_0000393,information processing,None,IAO_0000115,Information processing is a process in which input information is analysed or transformed in order to produce information as output.,None,None,Machine Learning,OntoDM.owl
OntoDM_692808,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
N9d6750161445426fae60af174b02921d,None,None,allValuesFrom,string,None,None,Machine Learning,OntoDM.owl
OntoDM_771971,GC tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,subClassOf,OntoDM_694510,GC tree based HC algorithm for multiple path prediction,None,Machine Learning,OntoDM.owl
OntoDM_000087,probability distribution estimation task,The task of estimating the joint probability distribution involves constructing a probability disctribution given  a set of data of a certain datatype.,disjointWith,OntoDM_000264,clustering task,"The task of clustering in general is concerned with grouping objects into classes of similar objects. Given a set of examples (object descriptions), the task of clustering is to partition these examples into subsets, called clusters.",Machine Learning,OntoDM.owl
OntoDM_490530,clusterings ensemble specification,None,subClassOf,OntoDM_000037,ensemble specification,None,Machine Learning,OntoDM.owl
OntoDM_000027,output data specification,None,subClassOf,OntoDM_000168,data specification,None,Machine Learning,OntoDM.owl
OntoDM_771971,GC tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,label,GC tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,None,Machine Learning,OntoDM.owl
Nd470bba1d4ca4d12889ba76a2f716bc4,None,None,first,OntoDM_145996,output tuple of boolean,None,Machine Learning,OntoDM.owl
Nc7e51b0bbdb84b289f32070302559efa,None,None,someValuesFrom,OntoDM_000247,descriptive data specification,None,Machine Learning,OntoDM.owl
OntoDM_135761,GC DAG based HC algorithm for single path prediction,None,type,Class,None,None,Machine Learning,OntoDM.owl
N85ff7bddafa84b588430eaf0df81b96b,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
N7de288ea2b5d47c5a51603c02274b369,None,None,onProperty,OBI_0000308,realizes,"Relation between a process and a function, where the unfolding of the 
process requires the execution of the function. Class level: P realizes F iff: 
given any p that instantiates P, there exists some f, t such that f instantiates
 F at t and p *realizes* f. Here, *realizes* is the primitive 
instance level relation [GOC:cjm]",Machine Learning,OntoDM.owl
OntoDM_555011,LCN DAG based HC algorithm for single path and non-mandatory leaf node prediction,None,IAO_0000115,LCN DAG-based hierarchical classification algorithm for multiple path and non-mandatory leaf node prediction is a data mining algorithm that solves a DAG-based hierarchical classification task with multiple label paths and partial depth labeling and as a result produces a hierarchical classification model using a local classifier per node (LCN) approach.,None,None,Machine Learning,OntoDM.owl
OntoDM_629944,labeled dataset with structured output,None,label,labeled dataset with structured output,None,None,Machine Learning,OntoDM.owl
OntoDM_285570,workflow execution,None,subClassOf,Nb5f985c516824d4ea8dc5400885ac1b2,None,None,Machine Learning,OntoDM.owl
N50449fb4a2c345f6b631d8c5f3f159c2,None,None,someValuesFrom,OntoDM_000128,feature set specification,None,Machine Learning,OntoDM.owl
OntoDM_369100,multi-class decision tree,None,IAO_0000115,"A multi-class decision tree is a multi-class classification model and denotes predictive models that are built on data having a discrete datatype on the output part, set of features (represented by a descriptive tuple of primitives) on the descriptive part, and it is expressed in the language of decision trees.",None,None,Machine Learning,OntoDM.owl
IAO_0000027,None,None,subClassOf,IAO_0000030,None,None,Machine Learning,OntoDM.owl
OntoDM_000223,clustering representation,None,label,clustering representation,None,None,Machine Learning,OntoDM.owl
OntoDM_000301,kernel_function_specification,None,label,kernel_function_specification,None,None,Machine Learning,OntoDM.owl
N0e568560ea7b400087cfa604dfdb1fed,None,None,someValuesFrom,OntoDM_718392,DAG based HC task with multiple label paths and partial depth labeling,None,Machine Learning,OntoDM.owl
N6c05bfdf09404b25bd91e1b390c93fdc,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
OntoDM_353154,LCN tree based HC algorithm for single path and mandatory leaf node prediction,None,IAO_0000115,LCN tree-based hierarchical classification algorithm for single path and mandatory leaf node prediction is a data mining algorithm that solves a tree-based hierarchical classification task with single label paths and full depth labeling and as a result produces a hierarchical classification model using a local classifier per node (LCN) approach.,None,None,Machine Learning,OntoDM.owl
OntoDM_067028,multi-target binary classification model,None,subClassOf,OntoDM_495960,multi-target classification model,None,Machine Learning,OntoDM.owl
N911f5cb641054d7a8122e106c7b63cac,None,DisjointClasses(<http://kt.ijs.si/panovp/OntoDM#OntoDM_661861>) replaced by DisjointClasses(<http://kt.ijs.si/panovp/OntoDM#OntoDM_661861> owl:Thing),annotatedTarget,Thing,None,None,Machine Learning,OntoDM.owl
OntoDM_000072,clustering algorithm,None,IAO_0000115,Clustering algorithm is a data mining algorithm that solves a clustering task and as a result produces a clustering.,None,None,Machine Learning,OntoDM.owl
OntoDM_357792,Random Subspaces,None,disjointWith,OntoDM_910828,Boosting,None,Machine Learning,OntoDM.owl
OntoDM_941659,constraint based data mining task,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000128,feature set specification,None,subClassOf,OntoDM_330210,specification entity,None,Machine Learning,OntoDM.owl
OBI_0000069,None,None,equivalentClass,Nae956aaa894b48c491dd63bcf7dc7a78,None,None,Machine Learning,OntoDM.owl
OntoDM_838789,LCL DAG based HC algorithm for single path prediction,None,label,LCL DAG based HC algorithm for single path prediction,None,None,Machine Learning,OntoDM.owl
OntoDM_000034,generalization specification,represents class of generalizations as in Dzeroski paper,type,Class,None,None,Machine Learning,OntoDM.owl
OBI_0000293,has_specified_input,None,subPropertyOf,has_participant,None,None,Machine Learning,OntoDM.owl
N9e84eef9d1e041e1b38ba9adf903d12c,None,None,rest,nil,None,None,Machine Learning,OntoDM.owl
N3ac328b497624b8b987ac154c9e9043a,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_507935,hierarchical classification algorithm,None,subClassOf,OntoDM_831808,feature-based predictive modeling algorithm for structured output ,None,Machine Learning,OntoDM.owl
OntoDM_000288,pattern_discovery_algorithm_implementation,None,label,pattern_discovery_algorithm_implementation,None,None,Machine Learning,OntoDM.owl
OntoDM_730046,LCN tree based HC algorithm for multiple path and non-mandatory leaf node prediction,None,subClassOf,N2dbf1d99993a439ab891fc2f6aed8b99,None,None,Machine Learning,OntoDM.owl
OntoDM_071450,LCL DAG based HC algorithm,None,disjointWith,OntoDM_328701,LCN DAG based HC algorithm,None,Machine Learning,OntoDM.owl
Ne1b0112fa15a4803ab735356d8f16efd,None,None,onProperty,has_part,None,None,Machine Learning,OntoDM.owl
N920afef944284d9b9e29d3e6f18ac2ad,None,None,rest,N1da07aa34d8f4d19ad0ddf1fa8dfd07c,None,None,Machine Learning,OntoDM.owl
OntoDM_835948,output structured data specification,None,label,output structured data specification,None,None,Machine Learning,OntoDM.owl
OntoDM_000115,data_values,None,label,data_values,None,None,Machine Learning,OntoDM.owl
OntoDM_208659,binary classification task,None,subClassOf,OntoDM_387728,flat classification task,None,Machine Learning,OntoDM.owl
Nc037fff84fae43a4b62094bb41b5182d,None,None,someValuesFrom,OntoDM_372340,DAG based HC task with multiple label paths,None,Machine Learning,OntoDM.owl
IAO_0000088,None,None,subClassOf,IAO_0000310,"document
",None,Machine Learning,OntoDM.owl
OntoDM_942737,LC DAG based HC algorithm,None,label,LC DAG based HC algorithm,None,None,Machine Learning,OntoDM.owl
OntoDM_157687,structure-based predictive model for structured output,None,label,structure-based predictive model for structured output,None,None,Machine Learning,OntoDM.owl
OntoDM_941793,feature-based predictive modeling algorithm for primitive output,None,IAO_0000115,Feature-based predictive modeling algorithm for primitive output is a data mining algorithm that solves a feature-based primitive output prediction task and as a result produces a feature-based predictive model for primitive output.,None,None,Machine Learning,OntoDM.owl
OntoDM_506961,multi-target regression task,None,subClassOf,Nec0fdb3a7d60402685b5e947a88f70d3,None,None,Machine Learning,OntoDM.owl
inheres_in,OntoDM_462848,None,subPropertyOf,topObjectProperty,None,None,Machine Learning,OntoDM.owl
OntoDM_620805,DAG based HC task with single label paths and full depth labeling,None,label,DAG based HC task with single label paths and full depth labeling,None,None,Machine Learning,OntoDM.owl
OBI_0302911,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_559103,tree based HC task with single label paths,None,subClassOf,OntoDM_542264,tree based HC task,None,Machine Learning,OntoDM.owl
OntoDM_495960,multi-target classification model,None,label,multi-target classification model,None,None,Machine Learning,OntoDM.owl
N12f4f32cac4f4d6dac679f9338281d27,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N817d30def6cc46ca8bc1088a60146cf4,None,None,someValuesFrom,OntoDM_000229,data mining algorithm implementation,None,Machine Learning,OntoDM.owl
N4a7c8f3768884b87b49e5d7741b85f0e,None,None,onProperty,OBI_0000417,achieves_planned_objective,,Machine Learning,OntoDM.owl
part_of,None,None,type,TransitiveProperty,None,None,Machine Learning,OntoDM.owl
Naff876817b184ab19685828952781645,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
N42f62ebddfd744bc869378bf656d77a3,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
Nb7e8a0f0273d46ac871b2421e1706853,None,None,someValuesFrom,OntoDM_387728,flat classification task,None,Machine Learning,OntoDM.owl
OntoDM_741571,output primitive data specification,None,IAO_0000115,output primitive is an output datatype specification that denotes a primitive datatype on the output part of the data.,None,None,Machine Learning,OntoDM.owl
OntoDM_247286,agent role,None,label,agent role,None,None,Machine Learning,OntoDM.owl
OntoDM_207566,feature-based predictive model for primitive output,None,label,feature-based predictive model for primitive output,None,None,Machine Learning,OntoDM.owl
N39b9f709b09b4cc581cfb6481ab35ceb,None,None,someValuesFrom,OntoDM_000037,ensemble specification,None,Machine Learning,OntoDM.owl
N3d94ea94b5264d16a6e4ec8a5d1d9b31,None,None,type,Restriction,None,None,Machine Learning,OntoDM.owl
OntoDM_000111,None,None,type,Class,None,None,Machine Learning,OntoDM.owl
OntoDM_000298,feature specification,None,subClassOf,Nf88ed5aa49c14ae89a5c9b78bb9c9db9,None,None,Machine Learning,OntoDM.owl
Na8adc9afdf1844348b949ddc3a570d69,None,None,onProperty,OBI_0000308,realizes,"Relation between a process and a function, where the unfolding of the 
process requires the execution of the function. Class level: P realizes F iff: 
given any p that instantiates P, there exists some f, t such that f instantiates
 F at t and p *realizes* f. Here, *realizes* is the primitive 
instance level relation [GOC:cjm]",Machine Learning,OntoDM.owl
