Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
Class_47,break,"To break is an experiment action “to separate into two or more pieces” regardless of precision of the separation
        Reference: based on Collins Softback English Dictionary, HarperCollins Publishers, Glasgow, 1993.",label,break,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Na661b4bb1f294d15a8333f1e899e25f9,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
OBI_0302897,asphyxiation,None,subClassOf,AnimalEuthanizationProcedure,animal euthanization procedure,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_89,action,"an action is “the process of doing something or being active”
        Reference: Collins Softback English Dictionary, HarperCollins Publishers, Glasgow, 1993.",subClassOf,Occurrent,occurrent,"Definition: An entity [bfo:Entity] that has temporal parts and that happens, unfolds or develops through time. Sometimes also called perdurants.",Experimental workflow,SmartProtocols_wf_V4.0.owl
N3f31826a7d784e68a217c82cf1b983ae,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
ChemicalCompoundReagent,chemical compound reagent,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
ReverseTranscriptionPCRProcedure,reverse transcription PCR procedure,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
hasInstruction,has instruction,hasInstruction is a relation that binds a experimental protocol to a protocol instruction.,comment,hasInstruction is a relation that binds a experimental protocol to a protocol instruction.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
HousingConditionProcedure,housing condition procedure,None,subClassOf,N5733f4a053404993abfdbbbad7ce7875,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N1b255a5fec814ce3b1d48981f35291a8,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
OBI_0400120,temperature control bath,None,IAO_0000112,VWR Signature Deep-Chamber Heated Water Bath. A water bath is used for temperatures up to 100 degrees C. An oil bath is employed for temperatures over 100 degrees C.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PowderedTissue,powdered tissue,None,subClassOf,C12801,tissue,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
RNAExtractionProtocol,RNA extraction protocol,None,subClassOf,NucleicAcidExtractionProtocol,nucleic acid extraction protocol,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_74035,small nuclear RNA,None,IAO_0000412,CHEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_90,command action,"a command action is an action with a goal to control the flow of the process of executing of the experiment, e.g. stop, check, continues.",comment,"a command action is an action with a goal to control the flow of the process of executing of the experiment, e.g. stop, check, continues.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_33699,messenger RNA,None,IAO_0000412,CHEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SpecimenList,specimen list,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
IAO_0000112,example of usage,None,label,example of usage,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
RO_0001000,derives from,None,label,derives from,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
TrypanosomaExperiment,Trypanosoma experiment,None,subClassOf,N1f1e6a536e6c4054aad9900b4edd7388,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
NCBITaxon_5702,Trypanosoma brucei brucei,None,label,Trypanosoma brucei brucei,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SIO_000999,procedure,None,label,procedure,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
WashingNucleicAcids,washing nucleic acids,None,IAO_0000119,,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
D004864,equipment and supplies,None,disjointWith,OBI_0000747,material sample,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nef065972c84c42ab8ad90657ab818c9f,None,None,someValuesFrom,ReagentName,reagent name,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Naa7f73cc863b412d9ec6cdbe6fdc0494,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
OBI_0001051,DNA extract,None,IAO_0000119,Group: UPenn group,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
DenaturationReaction,denaturation reaction,None,subClassOf,N29971cf729194c9fa58f3cf7f3e3c1a5,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
AmpliTaqGold,AmpliTaq Gold,None,IAO_0000119,AmpliTaq%20Gold_041554.pdf,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
hasInstruction,has instruction,hasInstruction is a relation that binds a experimental protocol to a protocol instruction.,domain,ExperimentalProtocol,experimental protocol,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_44,dissolve,"to dissolve is an experiment action “to change or cause to change from a solid to a dispersed form by immersion in a fluid of suitable properties”
        Reference: biology online dictionary http://www.biology-online.org/dictionary/Dissolve -",type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
DependentContinuant,dependent continuant,Definition: A continuant [snap:Continuant] that is either dependent on one or other independent continuant [snap:IndependentContinuant] bearers or inheres in or is borne by other entities.,comment,Definition: A continuant [snap:Continuant] that is either dependent on one or other independent continuant [snap:IndependentContinuant] bearers or inheres in or is borne by other entities.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_7,divide,"To Divide is an experiment action “to separate (a thing) into parts, or (a number or collective body) into smaller groups; to split up, cleave; to break or cut asunder”
        Reference: THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
BufferB1,buffer B1,None,subClassOf,LysisBuffer,lysis buffer,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
C12801,tissue,None,label,tissue,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Ndd99afca8da94918b3f76c00d40592b8,None,None,someValuesFrom,AnimalEuthanizationProcedure,animal euthanization procedure,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Ne6e84fc5523f4dd2a07476dcc6bd1f61,None,None,onProperty,BFO_0000062,is preceded by,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N1bad46d9b30f41548c6660806d962b4a,None,None,onProperty,hasInstruction,has instruction,hasInstruction is a relation that binds a experimental protocol to a protocol instruction.,Experimental workflow,SmartProtocols_wf_V4.0.owl
CoffeMill,coffee mill,None,label,coffee mill,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PolytronHomogenizer,polytron homogenizer,None,subClassOf,Homogenizer,homogenizer,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_78708,Nonidet P-40,None,IAO_0000112,"Nonidet P-40 acts as a non-ionic detergent used for solubilizing proteins while maintaining native subunit structure, enzymatic activity, or other structural functions.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
IAO_0000115,definition,None,type,AnnotationProperty,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SO_0000121,forward primer,This term is mapped to MGED. Do not obsolete without consulting MGED ontology.,IAO_0000412,SNP Ontology,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PCRProgram,PCR program,None,subClassOf,IAO_0000300,textual entity,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PowderedRoot,powdered root,None,subClassOf,PowderedTissue,powdered tissue,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N7b92c4a52c784cbe9b07659cd54d60cf,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SO_0000132,reverse primer,None,IAO_0000118,"reverse primer oligonucleotide
reverse primer sequence
reverse primer
oligo DNA reverse primer
Reverse primer
reverse DNA primer
lower primer
Lower primer
antisense primer",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
NCBITaxon_10090,Mus musculus,None,subClassOf,NCBITaxon_10088,,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Quality,quality,Definition: A specifically dependent continuant [snap:SpecificallyDependentContinuant] that is exhibited if it inheres in an entity or entities at all (a categorical property).,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
ApexTaqDNAPolymerase,Apex Taq DNA Polymerase,None,subClassOf,TaqPolymerase,taq polymerase,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nbadbf754cfef440a84d79ea50c30e5f2,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N8cd83261067f45d69c3f6ef738c1a981,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Dithiothreitol,dithiothreitol,None,IAO_0000119,Dithiothreitol,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
BFO_0000061,precedes,None,IAO_0000115,"x precedes y if and only if the time point at which x ends is before or equivalent to the time point at which y starts. Formally: x precedes y iff ω(x) <= α(y), where α is a function that maps a process to a start point, and ω is a function that maps a process to an end point.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
ERO_0001201,DNA reagent,None,IAO_0000112,A primer.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
MortarAndPestle,mortar and pestle,None,subClassOf,SampleMill,sample mill,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Dithiothreitol,dithiothreitol,None,subClassOf,GlycolReagent,glycol reagent,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PolimeraseChainReactionProtocol,polimerase chain reaction protocol,None,subClassOf,Ne6e84fc5523f4dd2a07476dcc6bd1f61,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PluronicF68,pluronic F-68,None,IAO_0000118,Pluronic F-68,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_15882,phenol,None,IAO_0000412,CHEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Ncb4d46ce39cf46558b4f1d0a9e17f4d4,None,None,onProperty,hasAlertMessage,has alert message,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SodiumLauroylSarcosinate,Sodium lauroyl sarcosinate,None,subClassOf,SarcosineReagent,sarcosine reagent,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_9750,Triton X-100,None,IAO_0000115,"Triton X-100 is a A poly ethylene glycol terminated with a 4-(2,4,4-trimethylpentan-3-yl) phenyl group at one end.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SubcellularProteinFractionationKitforTissues,subcellular protein fractionation kit for tissues,None,subClassOf,Nc3ce224c40204c03aec6ff7387b0dd4c,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_16526,carbon dioxide,None,label,carbon dioxide,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
EFO_0004964,total RNA,None,subClassOf,CHEBI_33697,ribonucleic acid,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_53,centrifuge,"To centrifuge is an experiment action “to subject to centrifugal motion; to separate by means of a centrifuge”.
        Reference: Based on THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",subClassOf,Class_2,mode of separation,"A mode of separation is a way of separation, an experiment action with a goal of separation",Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_50699,oligosaccharide,None,label,oligosaccharide,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
IAO_0000100,data set,None,IAO_0000412,OBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PolyEthyleneGlycolReagent,poly ethylene glycol reagent,example of usage source: chrome-extension://padcapdkhelngdelppbbjmkmkfceoikg/content/pdf/viewer/viewer.html?file=http%3A%2F%2Fwww.ncbi.nlm.nih.gov%2Fpmc%2Farticles%2FPMC333871%2Fpdf%2Fnar00242-0172.pdf,IAO_0000115,poly ethylene glycol is a polymer composed of repeating ethyleneoxy units.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_25,filter,"To filter is an experiment action “to pass (a liquid) through a filter, or some porous medium, for the purpose of removing solid particles or impurities”
        Reference: THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_26,de-lid,To de-lid is an experiment action to remove a lid from a base and move it to a lid location,subClassOf,Class_55,remove,"To remove is an experiment action “to move or shift from or out of the place occupied; to lift or push aside; to lift up and take away; to take off”
        Reference: THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_38700,organic sodium salt,None,IAO_0000412,CHEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
DisaccharideReagent,disaccharide reagent,None,label,disaccharide reagent,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N87977de8785542c388d7c12cc1061fad,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_33659,organic aromatic compound,None,IAO_0000412,CHEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_4705,double-stranded DNA,None,label,double-stranded DNA,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Ne57b2d0473ba4b17a72ce686f72caf09,None,None,onProperty,RO_0000056,participates in,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_29,vortex,"To vortex is an experiment action of a spiral rotatory movement of matter with the increasing gravity round a centre or axis
        Reference:	based on THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",label,vortex,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nc7f864d95e7346d3b58e72187f8fc19e,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_48607,lithium chloride,None,subClassOf,CHEBI_36093,inorganic chloride,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CopolymerMacromoleculeReagent,copolymer macromolecule reagent,None,IAO_0000118,"copolymers
co-polymers
copolymer
co-polymer
heteropolymers
heteropolymer",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N716febdac328428aac9c286c7aa3f8f2,None,None,onProperty,hasInstruction,has instruction,hasInstruction is a relation that binds a experimental protocol to a protocol instruction.,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_54,wash,"To wash is an experiment action “to cleanse, remove” the unwanted material” from (something) by affusion of or immersion in” fluid
        Reference: THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",IAO_0000118,"washing
washed",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
DNAExtractionProcedure,DNA extraction procedure,None,IAO_0000115,A DNA extraction procedure is a subclass of nucleic acid extraction procedure where the desired output material is DNA.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_20,shake,To shake is an experiment action to move regularly in the defined restricted space,comment,To shake is an experiment action to move regularly in the defined restricted space,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
BufferY1,buffer Y1,None,subClassOf,LysisBuffer,lysis buffer,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CytoplasmicExtractionBuffer,cytoplasmic extraction buffer,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SubprocedureDescription,subprocedure description,None,IAO_0000118,"protocol instruction description
instruction description
step description",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nade52ee7dede4f1bba9554fc2b6887b6,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
OBI_0400116,thermal cycler,None,IAO_0000412,OBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
DNAPellet,DNA pellet,None,IAO_0000115,A material entity which results from the aggregation of DNA produced by the application of centrifugal force to a liquid containing DNA in suspension.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
285297004,bacterial cell,None,label,bacterial cell,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_36078,cholanoid,None,IAO_0000118,"cholanoids
bile acids and derivatives",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
ChemicalCompoundReagent,chemical compound reagent,None,subClassOf,CHEBI_33893,reagent,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N04417bfbb0734c6e93e38838f602c875,None,None,onProperty,has_part,has part,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_53423,polysorbate 40,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
AlkylSulfateReagent,alkyl sulfate reagent,None,IAO_0000119,Organosulfate,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Grind,grind,None,IAO_0000115,Grind is a experimetnal action. Grind is to reduce (something) to small particles or powder by crushing it.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
ExperimentalProtocolExecution,experimental protocol execution,None,subClassOf,N5936ac1d89ab4783b5d88fd1c4243bb7,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Hint,hint,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_93,check,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SpecimenName,specimen name,None,IAO_0000118,sample name,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Na822699923cd4491a3a7b823ba875a9c,None,None,someValuesFrom,ExperimentalProtocol,experimental protocol,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Flammable,flammable,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N0cf899e446c645aeb6ef1415b4a54bc1,None,None,onProperty,part_of,part of,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_36080,protein,None,IAO_0000412,ChEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_19,aspirate,"To aspirate is an experiment action “to draw in or remove by suction”
        Reference: Collins Softback English Dictionary, HarperCollins Publishers, Glasgow, 1993.",subClassOf,Class_2,mode of separation,"A mode of separation is a way of separation, an experiment action with a goal of separation",Experimental workflow,SmartProtocols_wf_V4.0.owl
precipitationReaction01,precipitation reaction 1,None,label,precipitation reaction 1,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
BileAcidSaltReagent,bile acid salt reagent,None,IAO_0000119,CHEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_122,caution,None,subClassOf,Class_121,alert message,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
cellDisruption1,cell disruption 1,None,type,NamedIndividual,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_16991,deoxyribonucleic acid,None,IAO_0000412,ChEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N38724d4ab83545aaa40d871708cea768,None,None,onProperty,RO_0000056,participates in,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Continuant,continuant,"Definition: An entity [bfo:Entity] that exists in full at any time in which it exists at all, persists through time while maintaining its identity and has no temporal parts.",label,continuant,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N1003fb7ac45e410e83df6d04fd10382f,None,None,onProperty,hasProcedure,has procedure,has procedure is a relation that binds a experimental protocol execution and a laboratory procedure.,Experimental workflow,SmartProtocols_wf_V4.0.owl
LaboratorySubprocedure,laboratory subprocedure,None,subClassOf,SIO_000999,procedure,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
MembraneExtractionBuffer,membrane extraction buffer,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
EquipmentOrSuppliesName,equipment or supplies name,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_16526,carbon dioxide,None,subClassOf,N05529cb441f5481084ccc62f94d0f28b,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N1ac536defac44fa9bb4248efa44fa58b,None,None,someValuesFrom,DenaturationReaction,denaturation reaction,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
AlkylSulfateReagent,alkyl sulfate reagent,None,IAO_0000115,"Alkyl sulfate reagent is a reagent commonly used as an anionic surfactant in liquid soaps, detergents to clean wool, surface cleaners, as active ingredients in laundry detergents, shampoos and conditioners.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N14cbfab554464ee180e3d3ec943d8698,None,None,onProperty,BFO_0000062,is preceded by,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PortableIceChest,portable ice chest,None,IAO_0000112,Place bags in a portable ice chest or other container with ice to keep samples cool.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PO_0009046,flower,None,IAO_0000115,A determinate reproductive shoot system that has as part at least one carpel or at least one stamen and does not contain any other determinate shoot system as a part.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Hint,hint,None,IAO_0000112,"HINT: Mix well by vortex before to use. 
HINT: ADD NaOH to WATER to avoid splashing.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
NCBITaxon_10088,,None,subClassOf,OBI_0100026,organism,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
OBI_0302895,electrocution,None,IAO_0000115,electrocution is process by which electric current is applied to a material with quality alive and result the termination of life process.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
BileAcidReagent,bile acid reagent,None,label,bile acid reagent,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nf4286fdbc5e44a62a5a0f0845b1ae211,None,None,someValuesFrom,SpecimenList,specimen list,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
RNAExtractionProtocol,RNA extraction protocol,None,subClassOf,Nc4018958eaba48ab85775723a9aa7371,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_33695,information biomacromolecule,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N5dc81a764846418dbc2c18557fa71204,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Nf3ddaf6a063b41c28bcc3051838f7921,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
RNAExtractionProcedure,RNA extraction procedure,None,IAO_0000118,"RNA isolation procedure
RNA purification",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SIO_001042,recipe,None,label,recipe,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N17f4ec52c6104f06bc1c94463f0aa48e,None,None,onProperty,RO_0000056,participates in,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
KlenTaqDNAPolymerase,KlenTaq DNA Polymerase,None,IAO_0000115,"KlenTaq DNA Polymerase is missing the N-terminal portion of the gene, encoding Thermus aquaticus (Taq) DNA polymerase, leaving a highly active and even more thermal stable DNA polymerase activity. The missing N-terminal portion is homologous to the 5’→3’ exonuclease region of E. coli. DNA polymerase I.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N494e5ff3fc4c41819eec18f4943290a0,None,None,someValuesFrom,CellDisruption,cell disruption,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_52,streak,To streak is an experiment action to spread a microbial sample in a line across the surface of solid culture medium to isolate individual cells,subClassOf,Class_2,mode of separation,"A mode of separation is a way of separation, an experiment action with a goal of separation",Experimental workflow,SmartProtocols_wf_V4.0.owl
EnzymeReagent,enzyme reagent,None,IAO_0000115,"Enzymes are biological molecules that possess catalytic activity. They may occur naturally or be synthetically created. Enzymes are usually proteins, however CATALYTIC RNA and CATALYTIC DNA molecules have also been identified.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Bag,bag,None,subClassOf,D004864,equipment and supplies,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_67208,double-stranded RNA,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_35255,chloroform,None,IAO_0000412,CHEBI,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_16325,lithocholic acid,None,label,lithocholic acid,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
SaponinReagent,saponin reagent,example usage source: http://www.sigmaaldrich.com/catalog/product/sigma/s4521?lang=en&region=CO,IAO_0000112,surfactant that enhances penetration of proteins and other macromolecules through cell membranes; it also has been used as an adjuvant for vaccines.,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
CHEBI_33699,messenger RNA,None,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
washingNucleicAcid01,washing nucleic acids 1,None,type,NamedIndividual,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Naa89be96285e4c1cb2f9fb8733b23385,None,None,onProperty,RO_0000056,participates in,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
C42790,experiment,None,label,experiment,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
ElectrophoresisProtocol,electrophoresis protocol,None,subClassOf,ExperimentalProtocol,experimental protocol,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Neurotoxic,neurotoxic,None,label,neurotoxic,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
ChemicalCompoundReagent,chemical compound reagent,None,label,chemical compound reagent,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Drill,drill,None,IAO_0000118,"drilling tool, 
boring tool, 
rotary tool, 
auger, 
gimlet, 
awl, 
bradawl,
hydraulic drill",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_31,inoculate,"To inoculate is an experiment action “to join or unite by insertion”
        Reference: THE OXFORD ENGLISH DICTIONARY (1989) OXFORD UNIVERSITY PRESS, 2 ED.",label,inoculate,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_26,de-lid,To de-lid is an experiment action to remove a lid from a base and move it to a lid location,type,Class,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N2a74337c490c4fc8a3e08f002aef74d9,None,None,type,Restriction,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
GeneSpecificPrimer,gene-specific primer,None,IAO_0000119,PERSON: Olga Giraldo,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
StainedDNA,stained DNA,None,IAO_0000115,"Stained DNA is a material entity. After the electrophoresis is complete, the molecules in the gel can be stained to make them visible. DNA may be visualized using ethidium bromide which, when intercalated into DNA, fluoresce under ultraviolet light. EtBr is a known mutagen, and safer alternatives are available, such as GelRed, which binds to the minor groove. SYBER Green I is another dsDNA stain. It is 25 times more sensitive, and possibly safer than EtBr, though there is no data addressing its mutagenicity or toxicity in humans. SYBER Safe is a variant of SYBR Green that has been shown to have low enough levels of mutagenicity and toxicity to be deemed nonhazardous waste under U.S. Federal regulations. If the molecules to be separated contain radioactivity, for example in DNA sequencing gel, an autoradiogram can be recorded of the gel. If the molecules to be separated not contain radioactivity in a DNA sequencing gel, it may be visualized using silver nitrate.",None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
N8bdce369bd46456998ef170dae9b059b,None,None,onProperty,RO_0000056,participates in,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
Class_93,check,None,subClassOf,Class_90,command action,"a command action is an action with a goal to control the flow of the process of executing of the experiment, e.g. stop, check, continues.",Experimental workflow,SmartProtocols_wf_V4.0.owl
Kit,kit,"A set of chemical substances, articles or equipment needed for a specific purpose.

Example of usage:
Universal Linker Kit, laboratory kit that allows customization of protein microarrays.",label,kit,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
EthanolSolution,ethanol solution,None,subClassOf,C70830,solution,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
PhosphateBufferedSaline,phosphate buffered saline,None,subClassOf,buffer,None,None,Experimental workflow,SmartProtocols_wf_V4.0.owl
