Subject Class,Subject Label,Subject Comment,Predicate,Object Class,Object Label,Object Comment,Domain,Ontology Source
tuneable,tuneable,"Property ""tuneable"" specifies whether or not the laser is tuneable.",range,boolean,,The boolean data type is used to specify a true or false value.,Microscopy,ome_core.owl
maximumFieldCount,maximum field count,"Property ""maximumFieldCount"" specifies the maximum number of fields (well samples) in any well in this PlateAcquisition. This is only used to speed up user interaction by stopping the reading of every well sample.",type,DatatypeProperty,,,Microscopy,ome_core.owl
shape,shape,"Property ""shape"" specifies the shape that contains a single specific ROI shape and links that to any channels, and a timepoint and a z-section.",type,ObjectProperty,,,Microscopy,ome_core.owl
XMLAnnotation,XML Annotation,"Class ""XMLAnnotation"" is general xml annotations. The contents of this is not processed as OME XML but should still be well-formed XML.",comment,"Class ""XMLAnnotation"" is general xml annotations. The contents of this is not processed as OME XML but should still be well-formed XML.",,,Microscopy,ome_core.owl
reagent,reagent,"Property ""reagent"" specifies the reagent that describes a chemical or some other physical experimental parameters.",label,reagent,,,Microscopy,ome_core.owl
fourXFour,4x4,,label,4x4,,,Microscopy,ome_core.owl
value,value,"Property ""value"" specifies the value of the map.",label,value,,,Microscopy,ome_core.owl
arrow,arrow,,type,NamedIndividual,,,Microscopy,ome_core.owl
N2fdc3beff05d48b69f37cf6d35affb2b,,,maxQualifiedCardinality,1,,,Microscopy,ome_core.owl
Filter,Filter,"Class ""Filter"" is filters. A filter is either an excitation or emission filters. There should be one filter element specified per wavelength in the image. The channel number associated with a filter set is specified in Channel. It is based on the FilterSpec type, so has the required attributes Manufacturer, Model, and LotNumber.",subClassOf,ManufacturerSpec,Manufacture Spec,"Class ""ManufacturerSpec"" is the base from which many microscope components are extended. E.g Objective, Filter etc. Provides attributes for recording common properties of these components such as Manufacturer name, Model etc, all of which are optional.",Microscopy,ome_core.owl
status,status,"Property ""status"" specifies the textual annotation of the current state of the plate with respect to the experiment work-flow.",type,DatatypeProperty,,,Microscopy,ome_core.owl
normal,normal,,type,FontStyle,Font Style,"Class ""FontStyle"" is font styles used to draw the texts.",Microscopy,ome_core.owl
Pixels,Pixels,"Class ""Pixels"" is pixels. Pixels is going to be removed in the future, but it is still required.",comment,"Class ""Pixels"" is pixels. Pixels is going to be removed in the future, but it is still required.",,,Microscopy,ome_core.owl
gain,gain,"Property ""gain"" specifies the gain of the detector, as a float.",comment,"Property ""gain"" specifies the gain of the detector, as a float.",,,Microscopy,ome_core.owl
pockelCell,pockel cell,"Property ""pockelCell"" specifies the boolean value if true the laser has a PockelCell to rotate the polarization of the beam.",range,boolean,,The boolean data type is used to specify a true or false value.,Microscopy,ome_core.owl
single,single,,type,NamedIndividual,,,Microscopy,ome_core.owl
DoubleAnnotation,Double Annotation,"Class ""DoubleAnnotation"" is simple numerical annotations of type xsd:double.",subClassOf,StructuredAnnotation,Structured Annimation,"Class ""StructuredAnnotation"" is unordered collections of annotations attached to objects in the OME data model.",Microscopy,ome_core.owl
italic,italic,,type,FontStyle,Font Style,"Class ""FontStyle"" is font styles used to draw the texts.",Microscopy,ome_core.owl
achro,achro,,type,Correction,Correction,"Class ""Correction"" is the collections applied to the lens.",Microscopy,ome_core.owl
locked,locked,"Property ""locked"" specifies the controls whether the shape is locked and read only, true is locked, false is editable.",label,locked,,,Microscopy,ome_core.owl
xyctz,xyctz,,label,xyctz,,,Microscopy,ome_core.owl
FRET,FRET,,type,NamedIndividual,,,Microscopy,ome_core.owl
union,union,"Property ""union"" specifies the union of sets.",type,ObjectProperty,,,Microscopy,ome_core.owl
color,color,"Property ""color"" speficies the color, such as the color used to reder the channel and the marker color used to highlight the well.",label,color,,,Microscopy,ome_core.owl
plateAcquisition,plate acquisition,"Property ""plateAcquisition"" specifies the plate qcquisition that describes a single acquisition run for a plate.",label,plate acquisition,,,Microscopy,ome_core.owl
interleaved,interleaved,"Property ""interleaved"" specifies how the channels are arranged within the data block: true if channels are stored RGBRGBRGB...; false if channels are stored RRR...GGG...BBB...",type,DatatypeProperty,,,Microscopy,ome_core.owl
wellType,well type,"Property ""wellType"" specifies the well type for the screening status.",range,string,,"The string data type can contain characters, line feeds, carriage returns, and tab characters.",Microscopy,ome_core.owl
channel,channel,"Property ""channel"" speficies the channel.",type,ObjectProperty,,,Microscopy,ome_core.owl
filterWheel,filter wheel,"Property ""filterWheel"" specifies any arrangement of filters in a filter holder of any shape. It could, for example, be a filter slider.",type,DatatypeProperty,,,Microscopy,ome_core.owl
objectiveSettings,objective settings,"Property ""objectiveSettings"" specifies the physical size of a pixel.",domain,ImagingCondition,Imaging Condition,"Class ""ImageCondition"" is image conditions introsuced in the OWL ontology.",Microscopy,ome_core.owl
image,image,"Property ""image"" specifies the actual image.",range,Image,Image,"Class ""Image"" is actual images and their meta-data.",Microscopy,ome_core.owl
Halogen,Halogen,,type,FilamentType,FilamentType,"Class ""FilamentType"" is the types of filaments.",Microscopy,ome_core.owl
H2O,H2O,,label,H2O,,,Microscopy,ome_core.owl
wellOriginY,well origin y,,type,ObjectProperty,,,Microscopy,ome_core.owl
DoubleAnnotation,Double Annotation,"Class ""DoubleAnnotation"" is simple numerical annotations of type xsd:double.",label,Double Annotation,,,Microscopy,ome_core.owl
gain,gain,"Property ""gain"" specifies the gain of the detector, as a float.",domain,DetectorSettings,Detector Settings,"Class ""DetectorSettings"" is settings applied to a detector as well as a reference to the detector.",Microscopy,ome_core.owl
FillRule,Fill Rule,"Class ""FillRule"" is fill ruless.",comment,"Class ""FillRule"" is fill ruless.",,,Microscopy,ome_core.owl
fantasy,fantasy,,type,FontFamily,Font Family,"Class ""FontFamily"" is font families used to draw the texts.",Microscopy,ome_core.owl
dimensionOrder,dimension order,"Property ""dimensionOrder"" specifies the order in which the individual planes of data are interleaved.",label,dimension order,,,Microscopy,ome_core.owl
iris,iris,"Property ""iris"" specifies the boolean value whether or not the objective was fitted with an iris.",type,DatatypeProperty,,,Microscopy,ome_core.owl
x1,x1,"Property ""x1"" specifies the x coordinate of the start of the line.",label,x1,,,Microscopy,ome_core.owl
upright,upright,,type,Microscope,Microscope,"Class ""Microscope"" is microscopes' manufacturer specifications.",Microscopy,ome_core.owl
bzip2,bzip2,,type,NamedIndividual,,,Microscopy,ome_core.owl
x,x,"Property ""x"" specifies the x value of the object.",range,float,,float is patterned after the IEEE single-precision 32-bit floating point type.,Microscopy,ome_core.owl
darkfield,darkfield,,type,ContrastMethod,Contrast Method,"Class ""ContrastMethod"" is the techniques used to achieve contrast for each channel.",Microscopy,ome_core.owl
Marker,Marker,"Class ""Marker"" is shapes of marker on the ends of lines.",label,Marker,,,Microscopy,ome_core.owl
Shape,Shape,"Class ""Shape"" is single specific ROI shapes and links that to any channels, and timepoints and z-sections. It alsorecords any transform applied to the ROI shape.",label,Shape,,,Microscopy,ome_core.owl
strokeDashArray,stroke dash array,"Property ""strokeDashArray"" specifies the array of stroke dash.",domain,Shape,Shape,"Class ""Shape"" is single specific ROI shapes and links that to any channels, and timepoints and z-sections. It alsorecords any transform applied to the ROI shape.",Microscopy,ome_core.owl
oil,oil,,type,Immersion,Immersion,"Class ""Immersion"" is immersion mediums the lens are designed for.",Microscopy,ome_core.owl
doubleAnnotationValue,double annotation value,"Property ""doubleAnnotationValue"" specifies a simple numerical annotation of type xsd:double.",comment,"Property ""doubleAnnotationValue"" specifies a simple numerical annotation of type xsd:double.",,,Microscopy,ome_core.owl
N,N,,type,LaserMedium,Laser Medium,"Class ""LaserMedium"" is actual lasing mediums for given laser types.",Microscopy,ome_core.owl
multiPhotonMicroscopy,multi photon microscopy,,label,multi photon microscopy,,,Microscopy,ome_core.owl
experiment,experiment,"Property ""experiment"" specifies the experiment.",domain,Image,Image,"Class ""Image"" is actual images and their meta-data.",Microscopy,ome_core.owl
normal,normal,,type,NamedIndividual,,,Microscopy,ome_core.owl
TimestampAnnotation,Timestamp Annotation,"Class ""TimestampAnnotation"" is date/time annotations of type xsd:dateTime",comment,time annotations of type xsd:dateTime,,,Microscopy,ome_core.owl
Medium,Medium,"Class ""Medium"" is the mediums used for lenses.",type,Class,,,Microscopy,ome_core.owl
italic,italic,,type,NamedIndividual,,,Microscopy,ome_core.owl
externalIdentifier,external identifier,"Property ""externalIdentifier"" specifies a reference to an external database.",type,DatatypeProperty,,,Microscopy,ome_core.owl
pixels,pixels,"Property ""pixels"" specifies the pixels of the image.",comment,"Property ""pixels"" specifies the pixels of the image.",,,Microscopy,ome_core.owl
LightSource,Light Source,"Class ""LightSource"" is light sources for the instruments.",type,Class,,,Microscopy,ome_core.owl
Pixels,Pixels,"Class ""Pixels"" is pixels. Pixels is going to be removed in the future, but it is still required.",type,Class,,,Microscopy,ome_core.owl
markerEnd,maker end,"Property ""markerEnd"" specifies the end of the marker.",label,maker end,,,Microscopy,ome_core.owl
water,water,,type,Immersion,Immersion,"Class ""Immersion"" is immersion mediums the lens are designed for.",Microscopy,ome_core.owl
dissection,dissection,,type,Microscope,Microscope,"Class ""Microscope"" is microscopes' manufacturer specifications.",Microscopy,ome_core.owl
firstC,first c,"Property ""firstC"" specifies the C position of the image plane at the specified IFD. Indexed from 0. Default is 0 (the first C position).",type,DatatypeProperty,,,Microscopy,ome_core.owl
inverted,inverted,,type,Microscope,Microscope,"Class ""Microscope"" is microscopes' manufacturer specifications.",Microscopy,ome_core.owl
MicrobeamManipuration,Microbeam Manipuration,"Class ""MicrobeamManipuration"" is microbeam operation types and the regions of the images.",label,Microbeam Manipuration,,,Microscopy,ome_core.owl
voltage,voltage,"Property ""voltage"" specifies the voltage of the detector.",domain,Detector,Detector,"Class ""Detector"" is types of detectors used to capture the image.",Microscopy,ome_core.owl
STED,STED,,type,AcquisitionMode,Acquisition Mode,"Class ""AcquisitionMode"" is a type of microscopy performed for each channel.",Microscopy,ome_core.owl
mapAnnotationValue,map annotation value,"Property ""mapAnnotationValue"" specifies the value of the map annotation that contains of a list of key/value pairs.",label,map annotation value,,,Microscopy,ome_core.owl
DimensionOrder,DimensionOrder,"Class ""DimensionOrder"" is the orders in which the individual planes of data are interleaved.",comment,"Class ""DimensionOrder"" is the orders in which the individual planes of data are interleaved.",,,Microscopy,ome_core.owl
airPressure,air pressure,"Property ""airPressure"" specifies the air pressure which is the define units.",comment,"Property ""airPressure"" specifies the air pressure which is the define units.",,,Microscopy,ome_core.owl
samplesPerPixel,samples per pixel,"Property ""samplePerPixel"" specifies the number of samples the detector takes to form each pixel value.",comment,"Property ""samplePerPixel"" specifies the number of samples the detector takes to form each pixel value.",,,Microscopy,ome_core.owl
uint32,uint32,,label,uint32,,,Microscopy,ome_core.owl
hashSHA1,hash SHA1,"Property ""hashSHA1"" specifies the SHA1 hash value.",range,hexBinary,,,Microscopy,ome_core.owl
positionZ,position z,"Property ""positionX"" specifies the z position of the stage.",type,ObjectProperty,,,Microscopy,ome_core.owl
commentAnnotationValue,comment annotation value,"Property ""commentAnnotationValue"" specifies a simple comment annotation.",label,comment annotation value,,,Microscopy,ome_core.owl
electrophysiology,electrophysiology,,type,NamedIndividual,,,Microscopy,ome_core.owl
union,union,"Property ""union"" specifies the union of sets.",range,Bag,Bag,,Microscopy,ome_core.owl
CommentAnnotation,Comment Annotation,"Class ""CommentAnnotation"" is simple comment annotations.",type,Class,,,Microscopy,ome_core.owl
cutIn,cut in,"Property ""cutIn"" speficies the wavelength below which there is less than 50% transmittance for a filter.",type,ObjectProperty,,,Microscopy,ome_core.owl
qSwitched,q switched,,label,q switched,,,Microscopy,ome_core.owl
FilterSet,Filter Set,"Class ""FilterSet"" is filter set manufacturer specifications.",subClassOf,ManufacturerSpec,Manufacture Spec,"Class ""ManufacturerSpec"" is the base from which many microscope components are extended. E.g Objective, Filter etc. Provides attributes for recording common properties of these components such as Manufacturer name, Model etc, all of which are optional.",Microscopy,ome_core.owl
thumbnail,,"Property ""http://xmlns.com/foaf/0.1/thumnail"" specifies  a relationship between a full-size image and a smaller, representative image that has been derrived from it.",comment,"thumnail"" specifies  a relationship between a full-size image and a smaller, representative image that has been derrived from it.",,,Microscopy,ome_core.owl
nonLinear,non linear,,label,non linear,,,Microscopy,ome_core.owl
tuneable,tuneable,,type,FilterType,Filter Type,"Class ""FilterType"" is the types of filters.",Microscopy,ome_core.owl
tuneable,tuneable,,type,NamedIndividual,,,Microscopy,ome_core.owl
Color,Color,"Class ""Color"" is colrs. The value is an integer between -2,147,483,648 and 2,147,483,647 (inclusive). The value is a signed 32 bit encoding of RGBA so ""-1"" is #FFFFFFFF or solid white.",type,Class,,,Microscopy,ome_core.owl
nonLinear,non linear,,type,NamedIndividual,,,Microscopy,ome_core.owl
annotation,annotation,"Property ""annotation"" specifies the annotation from which all others are ultimately derived.",domain,Dataset,Dataset,"Class ""Dataset"" is collections of images that are always processed together. Images can belong to more than one Dataset, and a Dataset may contain more than one Image.",Microscopy,ome_core.owl
point,point,"Property ""point"" specifies the point.",domain,Polygon,Polygon,"Class ""Polygon"" is closed shapes formed of straight lines. Note: Polygon uses counterclockwise winding (this is the default OpenGL behavior).",Microscopy,ome_core.owl
width,width,"Property ""width"" specifies the width of the object.",range,float,,float is patterned after the IEEE single-precision 32-bit floating point type.,Microscopy,ome_core.owl
waveLength,wave length,"Property ""waveLength"" specifies the wave length of the laser.",domain,LightSourceSettings,Light Source Settings,"Class ""LightSourceSettings"" is settings of light sources for the instruments.",Microscopy,ome_core.owl
secondHarmonicGenerationImaging,second harmonic generation imaging,,type,AcquisitionMode,Acquisition Mode,"Class ""AcquisitionMode"" is a type of microscopy performed for each channel.",Microscopy,ome_core.owl
manufacturer,manufacturer,"Property ""manufacturer"" specifies the manufacturer of the component.",comment,"Property ""manufacturer"" specifies the manufacturer of the component.",,,Microscopy,ome_core.owl
well,well,"Property ""well"" specifies the well which is a component of the well/plate/screen construct to describe screening applications.",type,ObjectProperty,,,Microscopy,ome_core.owl
StructuredAnnotation,Structured Annimation,"Class ""StructuredAnnotation"" is unordered collections of annotations attached to objects in the OME data model.",type,Class,,,Microscopy,ome_core.owl
Immersion,Immersion,"Class ""Immersion"" is immersion mediums the lens are designed for.",comment,"Class ""Immersion"" is immersion mediums the lens are designed for.",,,Microscopy,ome_core.owl
fillColor,fill color,"Property ""fillColor"" specifies the color of the fill.",label,fill color,,,Microscopy,ome_core.owl
unit,unit,"Property ""http://qudt.org/schema/qudt#unit"" specifies the appropriate unit of measure.",label,unit,,,Microscopy,ome_core.owl
wideField,wide field,,type,AcquisitionMode,Acquisition Mode,"Class ""AcquisitionMode"" is a type of microscopy performed for each channel.",Microscopy,ome_core.owl
physicalSizeY,physical size y,"Property ""physicalSizeY"" specifies the physical size of a pixel on the y axis.",type,ObjectProperty,,,Microscopy,ome_core.owl
Polyline,Polyline,"Class ""Polyline"" is  open shapes formed of straight lines. Note: Polyline uses counterclockwise winding (this is the default OpenGL behavior).",comment,"Class ""Polyline"" is  open shapes formed of straight lines. Note: Polyline uses counterclockwise winding (this is the default OpenGL behavior).",,,Microscopy,ome_core.owl
eightXEight,8x8,,label,8x8,,,Microscopy,ome_core.owl
FontStyle,Font Style,"Class ""FontStyle"" is font styles used to draw the texts.",label,Font Style,,,Microscopy,ome_core.owl
phase,phase,,label,phase,,,Microscopy,ome_core.owl
polarizedLight,polarized light,,type,ContrastMethod,Contrast Method,"Class ""ContrastMethod"" is the techniques used to achieve contrast for each channel.",Microscopy,ome_core.owl
microscope,microscope,"Property ""microscope"" specifies the microscope.",comment,"Property ""microscope"" specifies the microscope.",,,Microscopy,ome_core.owl
illuminationType,illumination type,"Property ""illuminationType"" specifies the method illumination used to capture the channel.",comment,"Property ""illuminationType"" specifies the method illumination used to capture the channel.",,,Microscopy,ome_core.owl
regionOfInterest,region of interest,"Property ""regionOfInterest"" specifies a four dimensional region of interest (ROI).",domain,Folder,Folder,"Class ""Folder"" is possibly heterogeneous collections of data. Folders may contain Folders so that data may be organized within a tree of Folders. Data may be in multiple Folders but a Folder may not be in more than one other Folder.",Microscopy,ome_core.owl
N2fdc3beff05d48b69f37cf6d35affb2b,,,onProperty,fillRule,fill rule,"Property ""fillRule"" specifies the rule used to decide which parts of the shape to fill.",Microscopy,ome_core.owl
Point,Point,"Class ""Point"" is points.",type,Class,,,Microscopy,ome_core.owl
tiffData,tiffData,"Property ""tiffData"" specifies the pixel data in a tiff file.",type,ObjectProperty,,,Microscopy,ome_core.owl
Halogen,Halogen,,type,NamedIndividual,,,Microscopy,ome_core.owl
ImagingEnvironment,Imaging Environment,"Class ""ImageEnvironment"" is environments that the biological samples were in during the experiments.",type,Class,,,Microscopy,ome_core.owl
wellType,well type,"Property ""wellType"" specifies the well type for the screening status.",label,well type,,,Microscopy,ome_core.owl
ObjectiveSettings,Objective Settings,"Class ""ObjectiveSettings"" is settings applied to an objective as well as a reference to the objective.",type,Class,,,Microscopy,ome_core.owl
wellOriginY,well origin y,,label,well origin y,,,Microscopy,ome_core.owl
opticalTrapping,optical trapping,,type,NamedIndividual,,,Microscopy,ome_core.owl
Hg,Hg,,label,Hg,,,Microscopy,ome_core.owl
value,value,"Property ""value"" specifies the value of the map.",domain,Map,Map,"Class ""Map"" is mappings of key/value pairs.",Microscopy,ome_core.owl
photodiode,photodiode,,type,NamedIndividual,,,Microscopy,ome_core.owl
fillRule,fill rule,"Property ""fillRule"" specifies the rule used to decide which parts of the shape to fill.",comment,"Property ""fillRule"" specifies the rule used to decide which parts of the shape to fill.",,,Microscopy,ome_core.owl
pockelCellSettings,pockel cell settings,,label,pockel cell settings,,,Microscopy,ome_core.owl
physicalSizeX,physical size x,"Property ""physicalSizeX"" specifies the physical size of a pixel on the x axis.",type,ObjectProperty,,,Microscopy,ome_core.owl
planApo,plan apo,,type,Correction,Correction,"Class ""Correction"" is the collections applied to the lens.",Microscopy,ome_core.owl
strokeWidth,stroke width,"Property ""strokeWidth"" specifies the width of the stroke.",type,ObjectProperty,,,Microscopy,ome_core.owl
manufacturerSpec,manufacturer spec,"Property ""manufacturerSpec"" specifies the base from which many microscope components are extended.",label,manufacturer spec,,,Microscopy,ome_core.owl
Ar,Ar,,label,Ar,,,Microscopy,ome_core.owl
fourDPlus,4D plus,,type,NamedIndividual,,,Microscopy,ome_core.owl
ContrastMethod,Contrast Method,"Class ""ContrastMethod"" is the techniques used to achieve contrast for each channel.",type,Class,,,Microscopy,ome_core.owl
theC,the c,"Property ""theC"" specifies the channel this plane is for. This is numbered from 0.",comment,"Property ""theC"" specifies the channel this plane is for. This is numbered from 0.",,,Microscopy,ome_core.owl
fieldIndex,field index,"Property ""fieldIndex"" specifies the index of the WellSample to display as the default Field.",label,field index,,,Microscopy,ome_core.owl
lifetimeImaging,lifetime imaging,,label,lifetime imaging,,,Microscopy,ome_core.owl
binning,binning,"Property ""binning"" specifies the binning data that represents the number of pixels combined to form larger pixels.",domain,DetectorSettings,Detector Settings,"Class ""DetectorSettings"" is settings applied to a detector as well as a reference to the detector.",Microscopy,ome_core.owl
startTime,start time,"Property ""startTime"" specifies the time when the first image of this acquisition was collected.",label,start time,,,Microscopy,ome_core.owl
planNeofluar,planNeofluar,,type,Correction,Correction,"Class ""Correction"" is the collections applied to the lens.",Microscopy,ome_core.owl
ifd,ifd,"Property ""ifd"" specifies the IFD(s) for which this element is applicable. Indexed from 0. Default is 0 (the first IFD).",domain,TiffData,Tiff Data,"Class ""TiffData"" is locations of the pixel data in tiff files.",Microscopy,ome_core.owl
BooleanAnnotation,Boolean Annotation,"Class ""BooleanAnnotation"" is simple boolean annotations of type xsd:boolean.",comment,"Class ""BooleanAnnotation"" is simple boolean annotations of type xsd:boolean.",,,Microscopy,ome_core.owl
objectiveMedium,objective medium,"Property ""objectvieMedium"" specifies a medium used for the lens.",type,ObjectProperty,,,Microscopy,ome_core.owl
glycerol,glycerol,,type,Immersion,Immersion,"Class ""Immersion"" is immersion mediums the lens are designed for.",Microscopy,ome_core.owl
annotator,annotator,"Property ""annotator"" specifies  the person who attached this annotation.  e.g. If UserA annotates something with TagB, owned by UserB, UserA is still the Annotator.",type,ObjectProperty,,,Microscopy,ome_core.owl
TermAnnotation,Term Annotation,"Class ""TermAnnotation"" is tag annotations. A tag annotation represents a tag or a tagset.",label,Term Annotation,,,Microscopy,ome_core.owl
spectralImaging,spectral imaging,,type,NamedIndividual,,,Microscopy,ome_core.owl
electrophysiology,electrophysiology,,type,Microscope,Microscope,"Class ""Microscope"" is microscopes' manufacturer specifications.",Microscopy,ome_core.owl
Font,Font,"Class ""Font"" is fonts used to draw the texts.",label,Font,,,Microscopy,ome_core.owl
neutralDensity,neutral density,,type,FilterType,Filter Type,"Class ""FilterType"" is the types of filters.",Microscopy,ome_core.owl
A10,A10,"Property ""A10"" specifies the element (1,0) of matrix used to transform the shape.",domain,Transform,Transform,"Class ""Transform"" is matrixes used to transform the shapes.",Microscopy,ome_core.owl
neutralDensity,neutral density,,type,NamedIndividual,,,Microscopy,ome_core.owl
dichroic,dichroic,"Property ""dichroic"" specifies the dichromatic beamsplitter or dichroic mirror used for this filter combination.",domain,LightPath,Lignt Path,"Class ""LightPath"" is light paths.",Microscopy,ome_core.owl
metalVapor,metal vapor,,type,NamedIndividual,,,Microscopy,ome_core.owl
STORM,STORM,,type,NamedIndividual,,,Microscopy,ome_core.owl
manufacturerSpec,manufacturer spec,"Property ""manufacturerSpec"" specifies the base from which many microscope components are extended.",type,ObjectProperty,,,Microscopy,ome_core.owl
annotator,annotator,"Property ""annotator"" specifies  the person who attached this annotation.  e.g. If UserA annotates something with TagB, owned by UserB, UserA is still the Annotator.",domain,Annotation,Annotation,"Class ""Annotation"" is an annotation from which all others are ultimately derived.",Microscopy,ome_core.owl
epifluorescence,epifluorescence,,type,NamedIndividual,,,Microscopy,ome_core.owl
StageLabel,StageLabel,"Class ""StageLabel"" is used to specify a name and position for a stage position in the microscope's reference frame.",comment,"Class ""StageLabel"" is used to specify a name and position for a stage position in the microscope's reference frame.",,,Microscopy,ome_core.owl
dichroic,dichroic,"Property ""dichroic"" specifies the dichromatic beamsplitter or dichroic mirror used for this filter combination.",domain,FilterSet,Filter Set,"Class ""FilterSet"" is filter set manufacturer specifications.",Microscopy,ome_core.owl
BooleanAnnotation,Boolean Annotation,"Class ""BooleanAnnotation"" is simple boolean annotations of type xsd:boolean.",type,Class,,,Microscopy,ome_core.owl
nameSpace,name space,"Property ""nameSpace"" specifies the namespace for annotation you define. If it is absent then we assume the annotation is to use our (OME's) default interpretation for this type.",comment,"Property ""nameSpace"" specifies the namespace for annotation you define. If it is absent then we assume the annotation is to use our (OME's) default interpretation for this type.",,,Microscopy,ome_core.owl
positionX,position x,"Property ""positionX"" specifies the x position of the stage.",domain,Plane,Plane,"Class ""Plane"" is microscope stages and image timing data for given channels/z-sections/timepoints.",Microscopy,ome_core.owl
firstT,first t,"Property ""firstT"" specifies the T position of the image plane at the specified IFD. Indexed from 0. Default is 0 (the first T position).",range,nonNegativeInteger,,An integer containing only non-negative values.,Microscopy,ome_core.owl
nominalMagnification,nominal maginification,"Property ""nominalMagnification"" specifies the magnification of the lens as specified by the manufacturer - i.e. '60' is a 60X lens.",range,float,,float is patterned after the IEEE single-precision 32-bit floating point type.,Microscopy,ome_core.owl
fontStyle,font style,"Property ""fontStyle"" specifies the style and weight applied to the text.",label,font style,,,Microscopy,ome_core.owl
singleMoleculeImaging,single molecule imaging,,type,NamedIndividual,,,Microscopy,ome_core.owl
boolean,,The boolean data type is used to specify a true or false value.,comment,The boolean data type is used to specify a true or false value.,,,Microscopy,ome_core.owl
FSM,FSM,,label,FSM,,,Microscopy,ome_core.owl
locked,locked,"Property ""locked"" specifies the controls whether the shape is locked and read only, true is locked, false is editable.",domain,Shape,Shape,"Class ""Shape"" is single specific ROI shapes and links that to any channels, and timepoints and z-sections. It alsorecords any transform applied to the ROI shape.",Microscopy,ome_core.owl
correlationSpectroscopy,correlation spectroscopy,,type,NamedIndividual,,,Microscopy,ome_core.owl
CMOS,CMOS,,type,NamedIndividual,,,Microscopy,ome_core.owl
Filter,Filter,"Class ""Filter"" is filters. A filter is either an excitation or emission filters. There should be one filter element specified per wavelength in the image. The channel number associated with a filter set is specified in Channel. It is based on the FilterSpec type, so has the required attributes Manufacturer, Model, and LotNumber.",type,Class,,,Microscopy,ome_core.owl
longAnnotationValue,long annotation value,"Property ""longAnnotationValue"" specifies a simple numerical annotation of type xsd:long.",range,long,,,Microscopy,ome_core.owl
photobleaching,photobleaching,,type,NamedIndividual,,,Microscopy,ome_core.owl
Ag,Ag,,type,NamedIndividual,,,Microscopy,ome_core.owl
sizeC,size c,"Property ""sizeC"" specifies the dimensional size of pixel data array.",label,size c,,,Microscopy,ome_core.owl
xyctz,xyctz,,type,NamedIndividual,,,Microscopy,ome_core.owl
GaAlAs,GaAlAs,,label,GaAlAs,,,Microscopy,ome_core.owl
y2,y2,"Property ""y2"" specifies the y coordinate of the end of the line.",comment,"Property ""y2"" specifies the y coordinate of the end of the line.",,,Microscopy,ome_core.owl
firstZ,first z,"Property ""firstZ"" specifies the Z position of the image plane at the specified IFD. Indexed from 0. Default is 0 (the first Z position).",domain,TiffData,Tiff Data,"Class ""TiffData"" is locations of the pixel data in tiff files.",Microscopy,ome_core.owl
extractionFilter,extraction filter,"Property ""extractionFilter"" specifies the filters placed in the extraction light path.",comment,"Property ""extractionFilter"" specifies the filters placed in the extraction light path.",,,Microscopy,ome_core.owl
fl,fl,,type,NamedIndividual,,,Microscopy,ome_core.owl
rediusY,redius y,"Property ""rediusY"" specifies the vertical radius of the ellipse.",comment,"Property ""rediusY"" specifies the vertical radius of the ellipse.",,,Microscopy,ome_core.owl
sansSerif,sans-serif,,type,FontFamily,Font Family,"Class ""FontFamily"" is font families used to draw the texts.",Microscopy,ome_core.owl
PlateAcquisition,Plate Acquision,"Class ""PlateAcquisition"" is single acquisition runs for plates. This object is used to record the set of images acquired in a single acquisition run. The Images for this run are linked to PlateAcquisition through WellSample.",comment,"Class ""PlateAcquisition"" is single acquisition runs for plates. This object is used to record the set of images acquired in a single acquisition run. The Images for this run are linked to PlateAcquisition through WellSample.",,,Microscopy,ome_core.owl
Instrument,Instrument,"Class ""Instrument"" is instruments used to capture the Images. It is primarily a container for manufacturer's model and catalog numbers for the Microscope, LightSource, Detector, Objective and Filters components.",comment,"Class ""Instrument"" is instruments used to capture the Images. It is primarily a container for manufacturer's model and catalog numbers for the Microscope, LightSource, Detector, Objective and Filters components.",,,Microscopy,ome_core.owl
immunofluorescence,immunofluorescence,,type,ExperimentType,Experiment Type,"Class ""ExperimentType"" is the types of experiments.",Microscopy,ome_core.owl
Xe,Xe,,type,NamedIndividual,,,Microscopy,ome_core.owl
rediusY,redius y,"Property ""rediusY"" specifies the vertical radius of the ellipse.",domain,Ellipse,Ellipse,"Class ""Ellipse"" is simple ellipse objects. If rotation is required apply a transformation at the Shape level.",Microscopy,ome_core.owl
rowNamingConvention,row naming conversion,"Property ""columnNamingConvention"" specifies the naming convention for rows that is a predefined list of values for the well labels.",comment,"Property ""columnNamingConvention"" specifies the naming convention for rows that is a predefined list of values for the well labels.",,,Microscopy,ome_core.owl
neofluar,neofluar,,type,NamedIndividual,,,Microscopy,ome_core.owl
planFluor,plan fluor,,type,NamedIndividual,,,Microscopy,ome_core.owl
sizeT,size t,"Property ""sizeT"" specifies the dimensional size of pixel data array.",domain,Pixels,Pixels,"Class ""Pixels"" is pixels. Pixels is going to be removed in the future, but it is still required.",Microscopy,ome_core.owl
cutIn,cut in,"Property ""cutIn"" speficies the wavelength below which there is less than 50% transmittance for a filter.",domain,TransmittanceRange,Transmittance Range,"Class ""TransmittanceRange"" is ranges of wavelengths that are transmitted by the filters. It also records the maximum amount of light transmitted.",Microscopy,ome_core.owl
